source_idx,source_name,volume,issue,n_works,yr_min,yr_max,yr_spread,vol_typical_yr,yr_excess,years_and_counts,example_titles
205793605,Business Strategy and the Environment,19,1,6,2008,2010,2,2009,1,"{2008: 2, 2009: 3, 2010: 1}","Global value chains, local collective action and corporate social responsibility: a review of empirical evidence"
127742747,Journal of Econometrics,228,2,9,2020,2022,2,2021,1,"{2020: 2, 2021: 5, 2022: 2}",Measuring news sentiment | An explainable attention network for fraud detection in claims management
113497174,Human Resource Management Journal,23,1,7,2011,2013,2,2012,1,"{2011: 1, 2012: 5, 2013: 1}",Corporate entrepreneurship and information technology towards employee retention: a study of New Zealand firms
19358283,International Journal of Advertising,41,2,8,2020,2022,2,2021,1,"{2020: 1, 2021: 5, 2022: 2}",Increasing company-cause fit: the effects of a relational ad message and consumers’ cause involvement on attitude toward the CSR activity
117778295,Academy of Management Journal,60,1,16,2015,2017,2,2016,1,"{2015: 9, 2016: 6, 2017: 1}",Moving Forward at <i>AMJ</i>
76633192,Journal of Business Ethics,143,2,11,2014,2016,2,2015,1,"{2014: 1, 2015: 9, 2016: 1}",Stakeholders Matter: How Social Enterprises Address Mission Drift
129650269,Open Economies Review,22,2,9,2009,2011,2,2010,1,"{2009: 6, 2010: 2, 2011: 1}",Ambulance Economics: The Pros and Cons of Fiscal Stimuli
99768379,Management Learning,46,2,8,2013,2015,2,2014,1,"{2013: 3, 2014: 1, 2015: 4}",Exploring managerial talk through metaphor: An opportunity to bridge rigour and relevance?
182651638,Economic Systems Research,35,4,8,2021,2023,2,2022,1,"{2021: 2, 2022: 5, 2023: 1}",Measuring what matters in value-added trade
4210220312,International Journal of Logistics Research and Applications,25,3,8,2020,2022,2,2021,1,"{2020: 5, 2021: 2, 2022: 1}",Infrastructure and innovation: selected papers from the CILT logistics Research Network Conference 2019
202812398,Information Systems Research,22,1,12,2009,2011,2,2010,1,"{2009: 2, 2010: 9, 2011: 1}",About Our Authors
82262387,Journal of Information Systems,33,2,11,2017,2019,2,2018,1,"{2017: 2, 2018: 8, 2019: 1}",Editorial Policy
145200904,Health Economics,16,4,9,2005,2007,2,2006,1,"{2005: 1, 2006: 6, 2007: 2}",Prenatal Drug Use and the Production of Infant Health
87745625,International Journal of Management Reviews,19,1,6,2015,2017,2,2016,1,"{2015: 5, 2017: 1}",Editors’ Statement
99768379,Management Learning,50,2,12,2017,2019,2,2018,1,"{2017: 2, 2018: 8, 2019: 2}",Book Review: Rethinking management: Confronting the roots and consequences of current theory and practice | Book review: A better way of doing business? Lessons from the John Lewis partnership
169699294,Accounting Education,31,2,5,2020,2022,2,2021,1,"{2020: 1, 2021: 2, 2022: 2}",The quality of accounting education and the integration of the international education standards: evidence from Middle Eastern and North African countries
41930762,Japanese Economic Review,68,3,7,2015,2017,2,2016,1,"{2015: 1, 2016: 3, 2017: 3}",Misspecification in Dynamic Panel Data Models and Model-Free Inferences
113497174,Human Resource Management Journal,22,2,7,2010,2012,2,2011,1,"{2010: 1, 2011: 4, 2012: 2}",From ‘tucked away’ to ‘joined at the hip’: understanding evolving relationships within the HRBP model in a regional energy company
187626162,Entrepreneurship Theory and Practice,46,5,13,2020,2022,2,2021,1,"{2020: 6, 2021: 5, 2022: 2}",Publication Notice | Gender Differences in Enterprise Performance During the COVID-19 Crisis: Do Public Policy Responses Matter?
57667410,Annals of Operations Research,273,1-2,26,2016,2018,2,2017,1,"{2016: 3, 2017: 18, 2018: 5}","The sightseeing bus schedule optimization under Park and Ride System in tourist attractions | Integrated districting, fleet composition, and inventory planning for a multi-retailer distribution system"
50366009,Urban Studies,55,4,16,2016,2018,2,2017,1,"{2016: 11, 2017: 1, 2018: 4}",Thinking through heterogeneous infrastructure configurations
151705444,Journal of Management Studies,58,4,9,2019,2021,2,2020,1,"{2019: 1, 2020: 5, 2021: 3}",A Relational‐Models View to Explain Peer‐to‐Peer Sharing
66510378,Critical Perspectives on Accounting,20,6,9,2007,2009,2,2008,1,"{2007: 1, 2008: 2, 2009: 6}","Rationalities, domination and accounting control: A case study from a traditional society"
202812398,Information Systems Research,22,2,12,2009,2011,2,2010,1,"{2009: 3, 2010: 8, 2011: 1}",About Our Authors
2764580720,Journal of Global Scholars of Marketing Science,33,1,9,2021,2023,2,2022,1,"{2021: 2, 2022: 5, 2023: 2}",Perceptions on services in Ceará-Brazil luxury hotels registered on <i>TripAdvisor</i> | The strange bedfellows of packaging cues and religiosity
57667410,Annals of Operations Research,335,2,8,2022,2024,2,2023,1,"{2022: 1, 2023: 5, 2024: 2}",Multi-period max flow network interdiction with restructuring for disrupting domestic sex trafficking networks
184126201,British Journal of Management,32,1,12,2019,2021,2,2020,1,"{2019: 3, 2020: 3, 2021: 6}",Forming Effective Employee Information and Consultation: A Five‐Stage Trust and Justice Process | Managing Risk as a Duality of Harm and Benefit: A Study of Organizational Risk Objects in the Global Insurance Industry
17986141,Journal of Management Inquiry,29,2,14,2018,2020,2,2019,1,"{2018: 5, 2019: 8, 2020: 1}",A Special “Provocations and Provocateurs” Section Honoring Jim March
42192170,International Tax and Public Finance,29,4,9,2020,2022,2,2021,1,"{2020: 1, 2021: 7, 2022: 1}",Inequality Measurement and Tax/Transfer Policy
170913539,Bulletin of Economic Research,68,4,7,2014,2016,2,2015,1,"{2014: 2, 2015: 4, 2016: 1}",ACKNOWLEDGEMENT TO REFEREES
57667410,Annals of Operations Research,200,1,19,2010,2012,2,2011,1,"{2010: 2, 2011: 13, 2012: 4}",Analyzing the quality of the expected value solution in stochastic programming | Pattern definition of the p-efficiency concept
101788309,Papers of the Regional Science Association,97,3,18,2016,2018,2,2017,1,"{2016: 13, 2017: 3, 2018: 2}",Masters of craft. Old jobs in the new urban economy | Understanding the location of foreign direct investment
9435936,Long Range Planning,53,4,11,2018,2020,2,2019,1,"{2018: 1, 2019: 8, 2020: 2}","Mapping, analyzing and designing innovation ecosystems: The Ecosystem Pie Model"
39307421,Technological Forecasting and Social Change,73,9,13,2004,2006,2,2005,1,"{2004: 1, 2005: 1, 2006: 11}",E-commerce critical success factors: East vs. West
184126201,British Journal of Management,30,3,14,2017,2019,2,2018,1,"{2017: 5, 2018: 7, 2019: 2}",Recognising the Service of our Reviewers | Beyond the Matrix: Visual Methods for Qualitative Network Research
44376543,Business & Society,53,6,5,2012,2014,2,2013,1,"{2012: 4, 2014: 1}",Editorial Announcement
28882882,Organization Studies,43,2,9,2020,2022,2,2021,1,"{2020: 1, 2021: 7, 2022: 1}","Media Review: David Graeber, <i>Bullshit Jobs: A Theory</i>"
39307421,Technological Forecasting and Social Change,72,2,13,2003,2005,2,2004,1,"{2003: 1, 2004: 8, 2005: 4}",The semiconductor silicon industry roadmap: Epochs driven by the dynamics between disruptive technologies and core competencies
39307421,Technological Forecasting and Social Change,73,5,9,2004,2006,2,2005,1,"{2004: 1, 2005: 7, 2006: 1}","Application of grey model GM(1, 1) to vehicle fatality risk estimation"
37173775,European Journal of Law and Economics,35,1,9,2010,2012,2,2011,1,"{2010: 5, 2011: 1, 2012: 3}",The law and economics of international sex slavery: prostitution laws and trafficking for sexual exploitation
170913539,Bulletin of Economic Research,69,4,8,2015,2017,2,2016,1,"{2015: 2, 2016: 5, 2017: 1}",ACKNOWLEDGEMENT TO REFEREES
7345157,Eastern Economic Journal,44,1,11,2015,2017,2,2016,1,"{2015: 3, 2016: 7, 2017: 1}",The Changing Pattern of Stock Ownership in the US: 1989–2013
171491724,Journal of Economics and Finance,36,1,16,2009,2011,2,2010,1,"{2009: 6, 2010: 7, 2011: 3}",Migration and public policies: a further empirical analysis | Relating economic infrastructure indexes to investor protection for selected emerging economies
166264140,Emerging Markets Finance and Trade,56,4,10,2018,2020,2,2019,1,"{2018: 1, 2019: 8, 2020: 1}",Volatility Spillovers and Risk Contagion Paths with Capital Flows across Multiple Financial Markets in China
44376543,Business & Society,61,8,7,2020,2022,2,2021,1,"{2020: 4, 2021: 1, 2022: 2}",Capabilities of Bottom of the Pyramid Organizations
174413665,Review of Income and Wealth,62,2,11,2014,2016,2,2015,1,"{2014: 1, 2015: 9, 2016: 1}",Understanding Changes in the Distribution and Redistribution of Income: A Unifying Decomposition Framework
1558358,Journal of Business Strategy,41,6,9,2018,2020,2,2019,1,"{2018: 1, 2019: 7, 2020: 1}","Corporate life and death: who succumbs, who survives during disruption?"
149064342,Mathematical Social Sciences,57,3,8,2007,2009,2,2008,1,"{2007: 1, 2008: 5, 2009: 2}",A characterization of the prudent order preference function
129650269,Open Economies Review,21,3,7,2008,2010,2,2009,1,"{2008: 4, 2010: 3}",Fiscal Shocks and The Sectoral Composition of Output | Some Unpleasant Consequences of EMU
39307421,Technological Forecasting and Social Change,72,4,8,2003,2005,2,2004,1,"{2003: 4, 2004: 2, 2005: 2}","Judgment change during Delphi-like procedures: The role of majority influence, expertise, and confidence | Politics and institutions: European parliamentary technology assessment"
166264140,Emerging Markets Finance and Trade,59,8,25,2021,2023,2,2022,1,"{2021: 3, 2022: 4, 2023: 18}","COVID-19 Shock and Interest Expense Stickiness: Evidence from Chinese Listed Firms | Management Earnings Forecasts Bias, Internal Control, and Stock Price Crash Risk: New Evidence from China"
185905316,The Journal of Technology Transfer,33,3,6,2006,2008,2,2007,1,"{2006: 1, 2007: 4, 2008: 1}",Spinouts from academic institutions: a literature review with suggestions for further research
107859553,International Small Business Journal Researching Entrepreneurship,31,2,10,2011,2013,2,2012,1,"{2011: 5, 2012: 1, 2013: 4}",Firm size and innovation policy
31748134,Industrial Marketing Management,36,2,12,2005,2007,2,2006,1,"{2005: 4, 2006: 7, 2007: 1}",
124549413,Journal of Economic Surveys,36,2,6,2020,2022,2,2021,1,"{2020: 1, 2021: 4, 2022: 1}",STATISTICAL EQUILIBRIUM METHODS IN ANALYTICAL POLITICAL ECONOMY
187626162,Entrepreneurship Theory and Practice,47,4,17,2021,2023,2,2022,1,"{2021: 1, 2022: 14, 2023: 2}",The Legitimization Effect of Crowdfunding Success: A Consumer Perspective
151705444,Journal of Management Studies,58,8,10,2019,2021,2,2020,1,"{2019: 1, 2020: 2, 2021: 7}",From Cultural Differences to Identity Politics: A Critical Discursive Approach to National Identity in Multinational Corporations
6013065,Journal of Management & Governance,24,2,12,2018,2020,2,2019,1,"{2018: 4, 2019: 6, 2020: 2}","Corporate growth, sustainability and business ethics in twenty-first century | Correction to: What do we lose when machines take the decisions?"
50366009,Urban Studies,52,7,8,2013,2015,2,2014,1,"{2013: 5, 2014: 2, 2015: 1}",Introduction: Governing for urban resilience
37738278,Knowledge and Process Management,30,2,8,2021,2023,2,2022,1,"{2021: 1, 2022: 4, 2023: 3}",Mindfulness and meaningfulness in managing knowledge: A theoretical model
17986141,Journal of Management Inquiry,27,3,8,2016,2018,2,2017,1,"{2016: 1, 2017: 5, 2018: 2}","Digital Organizational Storytelling on YouTube: Constructing Plausibility Through Network Protocols of Amateurism, Affinity, and Authenticity"
119950638,Journal of Marketing Research,61,4,11,2022,2024,2,2023,1,"{2022: 4, 2023: 6, 2024: 1}","Mitigation in Marketing: Concept, Definition, and Scope"
6013065,Journal of Management & Governance,23,1,10,2017,2019,2,2018,1,"{2017: 1, 2018: 8, 2019: 1}","CEO career horizons and when to go public: the relationship between risk-taking, speed and CEO power"
62110574,Review of Quantitative Finance and Accounting,35,3,6,2008,2010,2,2009,1,"{2008: 1, 2009: 4, 2010: 1}",The high-volume return premium: evidence from the Chinese stock market
142990027,Journal of Marketing,86,2,11,2020,2022,2,2021,1,"{2020: 1, 2021: 9, 2022: 1}",Carbon Footprinting and Pricing Under Climate Concerns
163774179,Labour Economics,14,3,16,2005,2007,2,2006,1,"{2005: 2, 2006: 13, 2007: 1}",The effect of a large expansion of pre-primary school facilities on preschool attendance and maternal employment
122767448,Journal of Management,44,1,13,2015,2017,2,2016,1,"{2015: 1, 2016: 1, 2017: 11}",An Assessment of Resource-Based Theorizing on Firm Growth and Suggestions for the Future
184126201,British Journal of Management,24,2,8,2011,2013,2,2012,1,"{2011: 2, 2012: 5, 2013: 1}",Open Access – the Wrong Response to a Complex Question: The Case of the Finch Report
1558358,Journal of Business Strategy,44,2,7,2021,2023,2,2022,1,"{2021: 1, 2022: 5, 2023: 1}",Why companies succeed or fail: corporate cycles and firm function in tandem
41930762,Japanese Economic Review,73,3,7,2020,2022,2,2021,1,"{2020: 1, 2021: 2, 2022: 4}",Minimum quality standards and benchmarking in differentiated duopoly
113497174,Human Resource Management Journal,33,4,16,2021,2023,2,2022,1,"{2021: 1, 2022: 4, 2023: 11}",Refugee recruitment and workplace integration: An opportunity for human resource management scholarship and impact
4210216222,Journal of Entrepreneurship in Emerging Economies,12,2,7,2018,2020,2,2019,1,"{2018: 2, 2019: 3, 2020: 2}",Small entrepreneurship development in Belarus | Institutions and firm growth in a transitional and post-conflict economy of Kosovo
50366009,Urban Studies,61,15,9,2022,2024,2,2023,1,"{2022: 1, 2023: 5, 2024: 3}","Heat, cold and climatic determinism in China’s urban epidemics"
185905316,The Journal of Technology Transfer,43,4,12,2016,2018,2,2017,1,"{2016: 9, 2017: 2, 2018: 1}","Conceptualizing academic entrepreneurship ecosystems: a review, analysis and extension of the literature"
180492355,Public Finance Review,52,6,7,2022,2024,2,2023,1,"{2022: 3, 2024: 4}","Corruption and the Burden of Regulation: National, Regional, and Firm-Level Evidence | If You Give Bureaucrats an Inch, Will They Take a Yard? Lessons from Threshold Regulatory Reform in Italy"
107859553,International Small Business Journal Researching Entrepreneurship,35,4,8,2015,2017,2,2016,1,"{2015: 1, 2016: 6, 2017: 1}","Bank market concentration, relationship banking, and small business liquidity"
4210171100,Strategic Management,29,4,6,2022,2024,2,2023,1,"{2022: 2, 2023: 1, 2024: 3}","Boards' strategic involvement models: Past, present, and future"
136999626,Journal of Property Investment and Finance,40,1,8,2020,2022,2,2021,1,"{2020: 1, 2021: 6, 2022: 1}",Education Briefing Property valuation: the hedonic pricing model: the application of search-and-matching models
34280410,Journal of Productivity Analysis,43,3,12,2013,2015,2,2014,1,"{2013: 1, 2014: 5, 2015: 6}",Are all firms inefficient?
129650269,Open Economies Review,20,2,6,2007,2009,2,2008,1,"{2007: 2, 2008: 3, 2009: 1}",Foreign Transfers and Real Exchange Rate Adjustments in a Financially Constrained Dependent Economy
70698675,Technovation,24,7,9,2002,2004,2,2003,1,"{2002: 2, 2003: 5, 2004: 2}",Complexity and learning behaviors in product innovation | The innovation systems of Taiwan and China: a comparative analysis
168273071,International Review of Economics & Finance,17,3,15,2006,2008,2,2007,1,"{2006: 4, 2007: 10, 2008: 1}","Takatoshi Ito and Andrew K. Rose, Editors, Monetary Policy with Very Low Inflation in the Pacific Rim, NBER -- East Asia Seminar on Economics Vol. 15, The University of Chicago Press (2006)"
42192170,International Tax and Public Finance,15,2,5,2006,2008,2,2007,1,"{2006: 1, 2007: 3, 2008: 1}",A case for taxing education
113497174,Human Resource Management Journal,34,3,16,2022,2024,2,2023,1,"{2022: 2, 2023: 13, 2024: 1}",Articulating scholarship in human resource management: Guidance for researchers
86125002,Environmental and Resource Economics,84,3,7,2021,2023,2,2022,1,"{2021: 2, 2022: 3, 2023: 2}","Population, Ecological Footprint and the Sustainable Development Goals | Valuing the Environment as Input, Ecosystem Services and Developing Countries"
166002381,Journal of Applied Psychology,108,2,10,2021,2023,2,2022,1,"{2021: 1, 2022: 8, 2023: 1}",Challenging conclusions about predictive bias against Hispanic test takers in personnel selection.
129650269,Open Economies Review,20,3,7,2007,2009,2,2008,1,"{2007: 4, 2009: 3}",Fear of Floating and Pegging: A Simultaneous Choice Model of De Jure and De Facto Exchange Rate Regimes in Developing Countries | Live or Let Die? Alternative Routes to Industry Exit
121026525,Journal of Evolutionary Economics,28,1,8,2016,2018,2,2017,1,"{2016: 1, 2017: 6, 2018: 1}",Firm age: a survey
151705444,Journal of Management Studies,61,3,13,2022,2024,2,2023,1,"{2022: 8, 2023: 4, 2024: 1}","Here, There and Everywhere: On the Responsible Use of Artificial Intelligence (AI) in Management Research and the Peer‐Review Process"
42192170,International Tax and Public Finance,30,5,9,2021,2023,2,2022,1,"{2021: 1, 2022: 7, 2023: 1}",The Fiscal Costs of Earthquakes in Japan
86125002,Environmental and Resource Economics,68,1,8,2015,2017,2,2016,1,"{2015: 1, 2017: 7}",Fuel Efficiency Improvements - Feedback Mechanisms and Distributional Effects in the Oil Market
183232449,International Journal of Industrial Organization,26,6,13,2006,2008,2,2007,1,"{2006: 1, 2008: 12}","The Economics of Cartels, Cartel Policy, and Collusion"
61413993,Journal of Business and Psychology,34,2,8,2017,2019,2,2018,1,"{2017: 1, 2018: 6, 2019: 1}",LMX and Attributions of Organizational Citizenship Behavior Motives: When is Citizenship Perceived as Brownnosing?
130699561,Technology Analysis and Strategic Management,33,3,7,2019,2021,2,2020,1,"{2019: 4, 2020: 1, 2021: 2}",Risk and regulatory culture: governing recombinant DNA technology in the UK from 1970–1980
42678134,Journal of Hospitality & Tourism Research,42,2,7,2014,2016,2,2015,1,"{2014: 3, 2015: 3, 2016: 1}",Tourism Impact and Stakeholders’ Quality of Life
49389958,Econometric Theory,39,2,8,2021,2023,2,2022,1,"{2021: 3, 2022: 4, 2023: 1}",THE <i>ECONOMETRIC THEORY</i> AWARDS 2023
129650269,Open Economies Review,22,4,10,2009,2011,2,2010,1,"{2009: 4, 2010: 5, 2011: 1}",Exchange-Rate Policies in Emerging Countries: Eleven Empirical Regularities From Latin America and East Asia
579031,Economic Theory,72,3,11,2019,2021,2,2020,1,"{2019: 2, 2020: 3, 2021: 6}",Competitive disclosure of correlated information | Information transmission and voting
132950052,Journal of Interdisciplinary Economics,33,1,6,2019,2021,2,2020,1,"{2019: 1, 2020: 4, 2021: 1}",Ego Depletion May Explain Gender Differences in Multitasking
151705444,Journal of Management Studies,60,7,10,2021,2023,2,2022,1,"{2021: 1, 2022: 6, 2023: 3}",Middle Managers' Struggle Over Their Subject Position in Open Strategy Processes
129650269,Open Economies Review,22,3,8,2009,2011,2,2010,1,"{2009: 5, 2010: 1, 2011: 2}",Financial Openness and Macroeconomic Instability in Emerging Market Economies
171424506,European Accounting Review,28,1,9,2017,2019,2,2018,1,"{2017: 3, 2018: 5, 2019: 1}","Thank you to Associate Editors, Editorial Board Members, Ad-hoc Associate Editors, Guest Editors and Reviewers 2018"
50366009,Urban Studies,57,7,14,2018,2020,2,2019,1,"{2018: 3, 2019: 9, 2020: 2}","Commentary: Inequality, precarity and sustainable ecosystems as elements of urban resilience | Governing resilient cities for planetary flourishing in the Asia-Pacific"
2764726166,Asia Pacific Management Review,24,2,11,2017,2019,2,2018,1,"{2017: 1, 2018: 7, 2019: 3}","Modeling route choice behavior of evacuees in highly urbanized area: A case study of Bagong Silangan, Quezon City, Philippines"
138400101,Managerial and Decision Economics,37,2,6,2014,2016,2,2015,1,"{2014: 4, 2015: 1, 2016: 1}",Location Choice and Contract Bargaining
61413993,Journal of Business and Psychology,29,2,11,2012,2014,2,2013,1,"{2012: 3, 2013: 7, 2014: 1}",When is Nothing Something? Editorial for the Null Results Special Issue of Journal of Business and Psychology
76633192,Journal of Business Ethics,172,1,12,2019,2021,2,2020,1,"{2019: 2, 2020: 9, 2021: 1}",Review of Honorable Business: A Framework for Business in a Just and Humane Society by James R. Otteson
50366009,Urban Studies,57,3,15,2018,2020,2,2019,1,"{2018: 1, 2019: 9, 2020: 5}",Housing career disparities in urban China: A comparison between skilled migrants and locals in Nanjing
4210171597,Accounting and Finance,52,2,15,2010,2012,2,2011,1,"{2010: 2, 2011: 11, 2012: 2}",IFRS adoption and analysts’ earnings forecasts: Australian evidence | The accrual anomaly: Australian evidence
57667410,Annals of Operations Research,230,1,8,2013,2015,2,2014,1,"{2013: 3, 2014: 4, 2015: 1}",Socially responsible service operations management: an overview
57667410,Annals of Operations Research,225,1,10,2012,2014,2,2013,1,"{2012: 4, 2013: 5, 2014: 1}",Coalition configurations and share functions
180492355,Public Finance Review,45,1,9,2015,2017,2,2016,1,"{2015: 6, 2016: 2, 2017: 1}",Mental Accounting and Tax Compliance
151705444,Journal of Management Studies,48,3,9,2009,2011,2,2010,1,"{2009: 1, 2010: 7, 2011: 1}",Too Good to be True: Board Structural Independence as a Moderator of CEO Pay-for-Firm-Performance
98984247,Computational Economics,52,3,11,2016,2018,2,2017,1,"{2016: 1, 2017: 9, 2018: 1}",Estimation of Sentiment Effects in Financial Markets: A Simulated Method of Moments Approach
57667410,Annals of Operations Research,265,2,9,2016,2018,2,2017,1,"{2016: 6, 2017: 2, 2018: 1}",Cognitive systems and operations research in big data and cloud computing
70698675,Technovation,26,3,15,2004,2006,2,2005,1,"{2004: 4, 2005: 9, 2006: 2}",Ranking of technology and innovation management journals | The role of technology in the investment of German firms in China
177092143,Australian Journal of Management,42,1,8,2015,2017,2,2016,1,"{2015: 6, 2016: 1, 2017: 1}",Default and naive diversification heuristics in annuity choice
102949365,Strategic Management Journal,37,2,13,2014,2016,2,2015,1,"{2014: 9, 2015: 1, 2016: 3}",Creating repeatable cumulative knowledge in strategic management
4210171597,Accounting and Finance,55,2,13,2013,2015,2,2014,1,"{2013: 4, 2014: 4, 2015: 5}",Performance measurement system use in generating psychological empowerment and individual creativity | Does news play an important role in the correction process of the accrual anomaly?
141600920,Fiscal Studies,38,1,7,2015,2017,2,2016,1,"{2015: 4, 2016: 1, 2017: 2}",The Fiscal Decentralisation and Economic Growth Nexus Revisited
171812798,Metroeconomica,68,2,7,2015,2017,2,2016,1,"{2015: 1, 2016: 4, 2017: 2}",The Monetary Circuit in the Age of Financialisation: A Stock‐Flow Consistent Model with A Twofold Banking Sector
133770707,Empirica,48,1,10,2019,2021,2,2020,1,"{2019: 1, 2020: 6, 2021: 3}",The long-run properties of the Kaldor–Verdoorn law: a bounds test approach to a panel of Central and East European (CEE) countries
133599136,Organizational Research Methods,13,2,12,2008,2010,2,2009,1,"{2008: 3, 2009: 7, 2010: 2}",New Editor Appointed | Reconnecting With the Spirit of Workplace Ethnography
4210171597,Accounting and Finance,52,1,13,2010,2012,2,2011,1,"{2010: 3, 2011: 9, 2012: 1}",The Global Financial Crisis: some attributes and responses
99768379,Management Learning,45,2,10,2012,2014,2,2013,1,"{2012: 1, 2013: 5, 2014: 4}",Employers’ views of learning and training for an ageing workforce
28882882,Organization Studies,40,2,9,2017,2019,2,2018,1,"{2017: 2, 2018: 6, 2019: 1}",In memoriam: James G. March
132210109,International Journal of Game Theory,36,3-4,17,2006,2008,2,2007,1,"{2006: 1, 2007: 14, 2008: 2}",Random paths to pairwise stability in many-to-many matching problems: a study on market equilibration
4210181832,Total Quality Management & Business Excellence,25,3-4,17,2012,2014,2,2013,1,"{2012: 2, 2013: 14, 2014: 1}",Different perspectives on management systems integration
199690760,Innovation,24,1,14,2020,2022,2,2021,1,"{2020: 2, 2021: 11, 2022: 1}",Where to from here? A note from the new editorial team
172526255,Finance and Stochastics,14,2,6,2008,2010,2,2009,1,"{2008: 1, 2009: 4, 2010: 1}",Can the implied volatility surface move by parallel shifts?
185930956,Contemporary Economic Policy,31,3,12,2011,2013,2,2012,1,"{2011: 1, 2012: 9, 2013: 2}",LABOR MARKET DISCRIMINATION AND CAPITAL: THE EFFECTS OF FAN DISCRIMINATION ON STADIUM AND ARENA CONSTRUCTION
57667410,Annals of Operations Research,258,2,30,2015,2017,2,2016,1,"{2015: 11, 2016: 17, 2017: 2}",Formulations for the orienteering problem with additional constraints | Operations research at CLAIO XVII (ALIO/SMIO Joint International Meeting)
49389958,Econometric Theory,32,1,8,2014,2016,2,2015,1,"{2014: 6, 2015: 1, 2016: 1}",CONSISTENT AND CONSERVATIVE MODEL SELECTION WITH THE ADAPTIVE LASSO IN STATIONARY AND NONSTATIONARY AUTOREGRESSIONS
117460449,Asia Pacific Business Review,20,4,9,2012,2014,2,2013,1,"{2012: 1, 2013: 3, 2014: 5}","Sequential internationalization, heterogeneous process and subsidiary roles: the case of Hyundai Motor Company<sup>*</sup>"
79175213,Journal of Financial Services Research,45,1,6,2012,2014,2,2013,1,"{2012: 2, 2013: 3, 2014: 1}",JFSR Referees 2013
82316188,European Journal of Finance,28,7,10,2020,2022,2,2021,1,"{2020: 5, 2021: 4, 2022: 1}",Hawkes processes in finance: market structure and impact
19358283,International Journal of Advertising,37,2,9,2016,2018,2,2017,1,"{2016: 7, 2017: 1, 2018: 1}","The effect of exposure to sexual appeals in advertisements on memory, attitude, and purchase intention: a meta-analytic review"
162526994,International Journal of Market Research,63,3,8,2019,2021,2,2020,1,"{2019: 5, 2020: 1, 2021: 2}",Can the youth materialism scale be used across different countries and cultures?
107859553,International Small Business Journal Researching Entrepreneurship,30,1,8,2010,2012,2,2011,1,"{2010: 1, 2011: 3, 2012: 4}",Entrepreneurial equity financing and securities regulation: An empirical analysis
140551370,Cornell Hospitality Quarterly,64,1,10,2021,2023,2,2022,1,"{2021: 7, 2022: 2, 2023: 1}",All Over the Map
91781374,Accounting History,25,2,11,2018,2020,2,2019,1,"{2018: 1, 2019: 5, 2020: 5}","Development of accounting in Fiji, 1801–2016"
122767448,Journal of Management,49,6,12,2021,2023,2,2022,1,"{2021: 1, 2022: 8, 2023: 3}",Purpose in the For-Profit Firm: A Review and Framework for Management Research
119908498,Journal of International Marketing,32,1,7,2022,2024,2,2023,1,"{2022: 1, 2023: 5, 2024: 1}",Enabling Comparability of Responses in International Sales Force Surveys: Evidence from a Cross-National Survey of Salespeople and Sales Managers
98984247,Computational Economics,47,4,6,2014,2016,2,2015,1,"{2014: 1, 2015: 4, 2016: 1}","Forecasting US Unemployment with Radial Basis Neural Networks, Kalman Filters and Support Vector Regressions"
2764580720,Journal of Global Scholars of Marketing Science,33,3,9,2021,2023,2,2022,1,"{2021: 2, 2022: 5, 2023: 2}",How do customers respond to external store environment? Analyzing the new luxury segment | Luxury product and brand purchasing behavior: A conceptual perspective.
31690342,Strategic Entrepreneurship Journal,15,1,7,2019,2021,2,2020,1,"{2019: 1, 2020: 5, 2021: 1}",The option value in Jack‐of‐all‐trades investment
1558358,Journal of Business Strategy,41,3,7,2018,2020,2,2019,1,"{2018: 1, 2019: 5, 2020: 1}",Family protocol: how it shapes succession in family firms
136999626,Journal of Property Investment and Finance,39,3,7,2019,2021,2,2020,1,"{2019: 2, 2020: 4, 2021: 1}",Editorial for special issue on infrastructure and real estate
187200255,Competition & Change,24,5,6,2018,2020,2,2019,1,"{2018: 3, 2019: 2, 2020: 1}",Convergent and divergent trajectories of corporate governance
4210218316,European Journal of Management and Business Economics,34,2,8,2022,2024,2,2023,1,"{2022: 2, 2023: 4, 2024: 2}","Rule with an iron hand: powerful CEOs, influential shareholders and corporate performance in Russia | Exploring the roles of self-determined motivation and perceived organizational support in organizational change"
57667410,Annals of Operations Research,198,1,9,2010,2012,2,2011,1,"{2010: 2, 2011: 5, 2012: 2}",A polling model with reneging at polling instants | Stability of a spatial polling system with greedy myopic service
131852005,European Financial Management,18,1,5,2009,2011,2,2010,1,"{2009: 2, 2010: 1, 2011: 2}",Long‐term Performance of Greek IPOs
116483603,Journal of Risk & Insurance,87,2,11,2018,2020,2,2019,1,"{2018: 3, 2019: 7, 2020: 1}","King William's Tontine: Why the Retirement Annuity of the Future Should Resemble Its Past, Moshe A. Milevsky (Ed.), 2015, Cambridge, UK: Cambridge University Press, 257 pages, ISBN: 978‐1‐107‐07612‐9 (Hardback)."
184126201,British Journal of Management,31,2,11,2018,2020,2,2019,1,"{2018: 2, 2019: 7, 2020: 2}",Network Embeddedness in Exploration and Exploitation of Joint R&amp;D Projects: A Structural Approach | When Many Davids Collaborate with One Goliath: How Inter‐organizational Networks (Fail to) Manage Size Differentials
579031,Economic Theory,67,3,8,2017,2019,2,2018,1,"{2017: 2, 2018: 5, 2019: 1}",Supermodularity and Complementarity in Economic Theory
