source_name,subfield_name,field_eb,v,n_works,n_hcw,propensity,propensity_fitted,residual_sd,flagged,enclave_source
Economics and Business Letters,"General Economics, Econometrics and Finance",E,0.19819106167967862,257,0,0.0,0.0003885102605520656,-0.02851627537328234,False,False
International Journal of Sport Finance,Economics and Econometrics,X,0.1984619021478853,282,0,0.0,0.00038921803744158075,-0.028568225508796338,False,False
Health Marketing Quarterly,Organizational Behavior and Human Resource Management,B,0.19856816000941857,228,0,0.0,0.00038947923220759406,-0.02858739695066022,False,False
Journal of Quality Assurance in Hospitality & Tourism,Organizational Behavior and Human Resource Management,B,0.19880749931172517,521,0,0.0,0.00039006885869299646,-0.02863067496139081,False,False
International Game Theory Review,Management Science and Operations Research,X,0.19889953564836635,280,0,0.0,0.0003902960737530995,-0.02864735232587958,False,False
Economies,Economics and Econometrics,E,0.20239237967291807,1586,0,0.0,0.00039923315187232557,-0.02930332517024731,False,False
Human Systems Management,Management Science and Operations Research,B,0.20248108289630004,487,0,0.0,0.00039946046922098523,-0.029320010042616685,False,False
Revue d économie politique,Urban Studies,E,0.20265215573950565,372,0,0.0,0.00039989923561810765,-0.02935221506954984,False,False
Management & Marketing,Marketing,B,0.20409318809363938,300,0,0.0,0.0004048953703336622,-0.02971892649989487,False,False
OPEC Energy Review,Economics and Econometrics,E,0.20492814960907574,218,0,0.0,0.00040706846561936204,-0.02987842958094952,False,False
Journal of Economics Finance and Administrative Science,Accounting,E,0.20769578358311747,205,0,0.0,0.0004172445110259222,-0.03062534141955103,False,False
Australasian Accounting Business and Finance Journal,Accounting,B,0.20864918657864298,394,0,0.0,0.00041997307820497323,-0.03082561559748845,False,False
Journal of International Food & Agribusiness Marketing,Plant Science,B,0.21033376814453106,300,0,0.0,0.00042591453458805275,-0.03126171271908696,False,False
Review of Political Economy,"General Economics, Econometrics and Finance",E,0.6273248591519858,660,1,0.0015151515151515152,0.0019411601768374762,-0.031268621556552995,False,False
Journal of Entrepreneurship Management and Innovation,Management of Technology and Innovation,B,0.21130442159672153,271,0,0.0,0.00042856213375992925,-0.031456043924023534,False,False
International Journal of Financial Engineering,Finance,E,0.21134995375237234,437,0,0.0,0.0004286861021036444,-0.031465143079916935,False,False
Asian Journal of Accounting Research,Accounting,B,0.21566002754860533,198,0,0.0,0.00044169392904017503,-0.03241990492945732,False,False
Asia-Pacific Journal of Accounting & Economics,Accounting,A,0.21659208839580374,492,0,0.0,0.00044429353901451847,-0.0326107137739552,False,False
International Journal of Innovation and Technology Management,Strategy and Management,B,0.2174959431165829,601,0,0.0,0.0004468245477118044,-0.03279648735141856,False,False
International Journal of Pharmaceutical and Healthcare Marketing,Pharmacology,X,0.2176610914464388,320,0,0.0,0.0004472880231925754,-0.032830506001066705,False,False
International Journal of Strategic Property Management,Economics and Econometrics,B,0.21888911801550032,331,0,0.0,0.00045076556566539576,-0.033085754237332884,False,False
International Journal of Entrepreneurial Venturing,Management of Technology and Innovation,B,0.2198711113256189,419,0,0.0,0.00045353786311603676,-0.033289238174685765,False,False
Revista de Contabilidad,Accounting,B,0.2217134077182217,206,0,0.0,0.00045874769943864894,-0.033671635095205266,False,False
Journal of Corporate Accounting & Finance,Accounting,B,0.22202757746562934,669,0,0.0,0.0004599212660345215,-0.033757773742275315,False,False
Asian Journal of Business Research,Sociology and Political Science,X,0.22560850578853764,188,0,0.0,0.00047028649731111936,-0.03451857163979084,False,False
Chinese Management Studies,Organizational Behavior and Human Resource Management,B,0.2259212118839543,595,0,0.0,0.0004712472885391143,-0.03458909278174165,False,False
Journal of Financial Management of Property and Construction,Management Science and Operations Research,X,0.2265584510920558,211,0,0.0,0.00047300926525469596,-0.034718420159483086,False,False
Land Economics,Economics and Econometrics,E,0.753097961270597,495,1,0.00202020202020202,0.0024973773000696244,-0.03502420158142545,False,False
Journal of Accounting Auditing & Finance,Accounting,A,0.8566631609278655,366,1,0.00273224043715847,0.00321053618009353,-0.035106442481142634,False,False
Journal of Modelling in Management,Strategy and Management,B,0.23123283337795913,590,0,0.0,0.0004862671666486693,-0.03569153723105062,False,False
Equilibrium Quarterly Journal of Economics and Economic Policy,Political Science and International Relations,X,0.23160835531390142,379,0,0.0,0.000487439434986708,-0.035777580587257975,False,False
Property Management,Economics and Econometrics,X,0.23211445112109316,391,0,0.0,0.000488799836321908,-0.035877432722533936,False,False
GLOBAL BUSINESS & FINANCE REVIEW,Accounting,B,0.23364160749613064,435,0,0.0,0.0004939165223421734,-0.036252992501431866,False,False
Management Science Letters,Organizational Behavior and Human Resource Management,B,0.23588351187882808,1374,0,0.0,0.0005003231959990945,-0.03672323611859634,False,False
Health Services Management Research,Economics and Econometrics,X,0.23606131057345967,249,0,0.0,0.0005008169781278434,-0.036759479246738704,False,False
The Accounting Review,Accounting,A,3.3607997171380477,1111,43,0.0387038703870387,0.039211624431632106,-0.03726865318035272,False,False
Economic Affairs,"General Economics, Econometrics and Finance",E,0.23842323190123105,554,0,0.0,0.0005090595208331954,-0.03736447386702971,False,False
Review of Business Management,Information Systems and Management,X,0.2387698635418775,375,0,0.0,0.0005100039422116535,-0.037433793477941034,False,False
International Journal of Advertising,Marketing,B,1.2794653926313408,656,6,0.009146341463414634,0.009659563748133317,-0.03767001668874013,False,False
Journal of Banking Regulation,Finance,E,0.2406215852157846,252,0,0.0,0.000515050698187447,-0.037804220459568195,False,False
Journal of Responsible Innovation,Global and Planetary Change,X,1.1881863514889837,398,3,0.007537688442211055,0.008052873489197171,-0.037814081530762225,False,False
International Economic Journal,"General Economics, Econometrics and Finance",E,0.24266246433462157,306,0,0.0,0.0005214353051091269,-0.03827284439982161,False,False
International Journal of Innovation Studies,Strategy and Management,B,0.24266642596815372,136,0,0.0,0.0005214461480921797,-0.03827364026423498,False,False
Financial Services Review,Accounting,B,0.2428248198140956,182,0,0.0,0.0005221377301937843,-0.03832440171806265,False,False
Asia-Pacific Financial Markets,Finance,A,0.24294527723565193,297,0,0.0,0.0005227096881229711,-0.038366382873946274,False,False
South African Journal of Economics,Law,E,0.24304265313216786,265,0,0.0,0.0005230071008042734,-0.03838821267557743,False,False
Studies in Nonlinear Dynamics and Econometrics,"General Economics, Econometrics and Finance",E,0.2436320338933758,361,0,0.0,0.0005247315190395899,-0.03851478329738577,False,False
Contemporary Accounting Research,Accounting,A,2.3195190015374276,788,21,0.0266497461928934,0.027178231725243866,-0.03879032422435061,False,False
Foreign Trade Review,"General Economics, Econometrics and Finance",E,0.2455800259273318,287,0,0.0,0.0005312471000806599,-0.03899302061065536,False,False
Administrative Sciences,Management of Technology and Innovation,B,0.24648327778073692,1321,0,0.0,0.000535531718003112,-0.03930750740019943,False,False
Annals of Financial Economics,Economics and Econometrics,E,0.24824233299770393,206,0,0.0,0.0005417054899098174,-0.039760656255350066,False,False
The Journal of Entrepreneurship,Management of Technology and Innovation,B,0.25243455069608434,230,0,0.0,0.0005541711579412375,-0.040675624168400225,False,False
Journal of General Management,Strategy and Management,B,0.25244653436932496,334,0,0.0,0.0005542048669060172,-0.040678098373639594,False,False
Journal of Advances in Management Research,Management Information Systems,B,0.25330061472791887,338,0,0.0,0.0005566138439181429,-0.04085491494406445,False,False
Management Research The Journal of the Iberoamerican Academy of Management,Strategy and Management,B,0.2533715581879261,218,0,0.0,0.0005568145957048819,-0.04086964993001873,False,False
Corporate Reputation Review,Strategy and Management,B,0.25367102845551565,250,0,0.0,0.0005576632851559375,-0.04093194291053953,False,False
Health Economics Review,General Health Professions,X,0.2538961453114907,510,0,0.0,0.0005583026921756471,-0.04097887476408631,False,False
Annals of Economics and Statistics,Economics and Econometrics,E,0.25437420468374944,324,0,0.0,0.0005596650320203243,-0.041078869184073066,False,False
Evolutionary and Institutional Economics Review,Economics and Econometrics,E,0.25634175972867074,296,0,0.0,0.0005657003104803319,-0.041521852754894235,False,False
New Zealand Economic Papers,Economics and Econometrics,E,0.25793955335572444,211,0,0.0,0.0005721824932773094,-0.04199763866952078,False,False
Journal of Financial Services Marketing,Organizational Behavior and Human Resource Management,B,0.2589127079062741,324,0,0.0,0.0005751039973780505,-0.04221207422991634,False,False
Scottish Journal of Political Economy,Economics and Econometrics,E,0.25934454576563104,272,0,0.0,0.0005768187881495933,-0.04233793820524454,False,False
Journal of Islamic accounting and business research,Accounting,B,0.2594981448891005,700,0,0.0,0.0005775408907074197,-0.04239093983088364,False,False
ISRA International Journal of Islamic Finance,Accounting,B,0.26017994188269766,194,0,0.0,0.0005804981584047392,-0.04260800040449486,False,False
Innovation & Management Review,Strategy and Management,B,0.2605526073784487,164,0,0.0,0.0005816434962235375,-0.04269206708677469,False,False
Economic Record,Economics and Econometrics,E,0.26065878897726275,630,0,0.0,0.0005819952626788102,-0.042717886402566733,False,False
Journal of Economic Integration,"General Economics, Econometrics and Finance",E,0.26100320639273744,302,0,0.0,0.0005835855025707619,-0.04283460846443463,False,False
Cost Effectiveness and Resource Allocation,Economics and Econometrics,E,0.26298740507876806,527,0,0.0,0.0005904881586527702,-0.043341256709353335,False,False
Science Technology and Society,Strategy and Management,B,0.26531878917202006,327,0,0.0,0.0005986213300415321,-0.04393822358134913,False,False
Journal of Entrepreneurship and Public Policy,Management of Technology and Innovation,X,0.2656316571802499,256,0,0.0,0.0005996699335616499,-0.04401519006016125,False,False
PharmacoEconomics - Open,Economics and Econometrics,E,0.2664897528736259,500,0,0.0,0.000602586578534432,-0.04422926896528918,False,False
Qualitative Research in Financial Markets,Accounting,B,0.2688311532298499,334,0,0.0,0.0006113716890157675,-0.04487408753279493,False,False
Communications of the Association for Information Systems,Management Information Systems,B,0.2699932189528367,764,0,0.0,0.0006156023749828442,-0.04518461576925285,False,False
Journal of Indian Business Research,Marketing,B,0.27189458133067934,221,0,0.0,0.0006231757732764222,-0.045740495840333434,False,False
Journal of Economic Interaction and Coordination,Economics and Econometrics,E,0.27203178166497005,280,0,0.0,0.0006237576036570629,-0.04578320162455472,False,False
Journal of Business Economics and Management,Accounting,B,0.27669388753544505,637,0,0.0,0.0006424238954969544,-0.047153289296236855,False,False
International Review of Economics,Safety Research,E,0.2775024111360504,250,0,0.0,0.0006456462307504024,-0.04738980557074088,False,False
Scandinavian Economic History Review,Economics and Econometrics,E,0.2783356003940961,256,0,0.0,0.0006489637249592491,-0.047633306420047435,False,False
management revue,Public Administration,B,0.2784536376039974,238,0,0.0,0.0006494381009123989,-0.04766812515376958,False,False
Australian Economic Papers,Economics and Econometrics,E,0.28021237217649925,315,0,0.0,0.0006565742852629852,-0.04819191414654073,False,False
Logforum,Management Information Systems,B,0.2813020587619289,384,0,0.0,0.0006610617323516607,-0.048521288399673373,False,False
The Economists Voice,Finance,E,0.281659373734446,161,0,0.0,0.0006625089991009602,-0.048627516371884394,False,False
International Hospitality Review,Sociology and Political Science,X,0.28489602764081595,144,0,0.0,0.0006757828429043727,-0.04960180360080385,False,False
Economica,"General Economics, Econometrics and Finance",E,0.8553130437993918,397,1,0.0025188916876574307,0.003199585944467434,-0.0499622966060751,False,False
Journal of Small Business Strategy,Management of Technology and Innovation,B,0.28713226424962296,153,0,0.0,0.0006850627640915674,-0.05028294079301177,False,False
World Journal of Entrepreneurship Management and Sustainable Development,Management of Technology and Innovation,B,0.2875151758718852,274,0,0.0,0.0006865888138815694,-0.05039495136380905,False,False
Risk Management and Insurance Review,Economics and Econometrics,A,0.2883475071022638,206,0,0.0,0.0006900774801269878,-0.05065101607416821,False,False
Journal of Innovation Economics & Management,Strategy and Management,B,0.2884291621188487,403,0,0.0,0.000690426559681977,-0.05067663817409193,False,False
The B E Journal of Economic Analysis & Policy,Economics and Econometrics,E,0.2888573647206057,512,0,0.0,0.0006922603234633971,-0.050811234652666834,False,False
Canadian Journal of Administrative Sciences / Revue Canadienne des Sciences de l Administration,Accounting,B,0.29023106582899605,389,0,0.0,0.0006979207206539739,-0.051226702302811455,False,False
International Finance,Finance,A,0.29031765285006245,244,0,0.0,0.0006982846284318779,-0.05125341277987954,False,False
Services Marketing Quarterly,Organizational Behavior and Human Resource Management,B,0.29032577924745645,202,0,0.0,0.0006983196657979425,-0.0512559844884816,False,False
Quantitative Finance,Finance,E,0.8535719524476302,1210,3,0.0024793388429752068,0.0031865558079443457,-0.051909037596741314,False,False
Journal of Economics and Finance,Accounting,A,0.2926868769025278,382,0,0.0,0.0007076320114690338,-0.051939501606280976,False,False
Green Finance,Economics and Econometrics,E,0.29320077806988315,151,0,0.0,0.0007098543022734839,-0.05210261559057875,False,False
Journal of Business-to-Business Marketing,Organizational Behavior and Human Resource Management,B,0.29416081555558016,260,0,0.0,0.0007140270036784074,-0.05240888781655342,False,False
Indian Journal of Labour Economics,General Health Professions,X,0.29448339978130506,522,0,0.0,0.0007152567270982989,-0.05249914831990479,False,False
CIRIEC-España revista de economía pública social y cooperativa,Strategy and Management,X,0.2973841172176245,313,0,0.0,0.0007276509893778739,-0.05340887512019784,False,False
International Journal of Global Business and Competitiveness,Strategy and Management,B,0.29860723607396766,125,0,0.0,0.000733031688812142,-0.053803813226981474,False,False
Managerial Finance,Accounting,A,0.29905670991800565,955,0,0.0,0.0007347612115034308,-0.053930758510895085,False,False
Engineering Management Journal,Management Science and Operations Research,X,0.2991287694028394,325,0,0.0,0.0007349753556528257,-0.05394647648324682,False,False
Pacific Economic Review,"General Economics, Econometrics and Finance",E,0.3016541433504609,309,0,0.0,0.0007453691174201058,-0.05470936849103804,False,False
South Asian Journal of Business Studies,Organizational Behavior and Human Resource Management,B,0.3043082456059538,195,0,0.0,0.0007556873156607317,-0.055466714209443775,False,False
Society and Business Review,Strategy and Management,B,0.3063170053441164,273,0,0.0,0.0007637058513894529,-0.05605526693545363,False,False
Journal of Financial Regulation and Compliance,Finance,A,0.3077223439687288,302,0,0.0,0.0007689258016752683,-0.05643840621103837,False,False
Journal of the History of Economic Thought,Economics and Econometrics,E,0.3114262912741052,652,0,0.0,0.0007824794388492703,-0.05743323000131404,False,False
Philosophy of Management,Organizational Behavior and Human Resource Management,B,0.31369241283644117,264,0,0.0,0.0007892766724046177,-0.05793214033527889,False,False
European Review of Agricultural Economics,General Agricultural and Biological Sciences,E,0.8548558739263153,416,1,0.002403846153846154,0.0031965316246281555,-0.0581823428217804,False,False
M n gement,Organizational Behavior and Human Resource Management,B,0.3165371301278436,300,0,0.0,0.0007990008975403806,-0.05864588900531188,False,False
ASIA MARKETING JOURNAL,Sociology and Political Science,X,0.31930778578479957,354,0,0.0,0.0008075714693284605,-0.05927496064133016,False,False
Review of Development Economics,Economics and Econometrics,E,0.3197810842022379,918,0,0.0,0.000808597405083286,-0.05935026332820985,False,False
Current Issues in Auditing,Accounting,B,0.32030504991374725,213,0,0.0,0.0008100938563860167,-0.05946010139882023,False,False
Journal of Industrial Integration and Management,Industrial and Manufacturing Engineering,X,0.32071506931835747,233,0,0.0,0.0008111901553570631,-0.05954056867735589,False,False
Journal of Research in Marketing and Entrepreneurship,Management of Technology and Innovation,B,0.32162670370618784,176,0,0.0,0.0008137368463428825,-0.05972749331954961,False,False
Journal of Developmental Entrepreneurship,Management of Technology and Innovation,B,0.32169896764335304,323,0,0.0,0.0008140066074091646,-0.05974729351952414,False,False
International Journal of Health Economics and Management,General Health Professions,E,0.3236039626278368,219,0,0.0,0.0008201316163654223,-0.06019686322152448,False,False
Journal of Leadership Studies,Organizational Behavior and Human Resource Management,B,0.32454133253614625,461,0,0.0,0.0008235682056502359,-0.060449105533610034,False,False
China Economic Journal,"General Economics, Econometrics and Finance",E,0.3287636936556009,220,0,0.0,0.0008347286041126905,-0.06126826792942085,False,False
Journal of Nonprofit & Public Sector Marketing,Sociology and Political Science,B,0.3300266900906665,260,0,0.0,0.0008387650668989856,-0.061564540373253956,False,False
Journal of Economics and Development,Economics and Econometrics,E,0.33185896180437835,216,0,0.0,0.0008452239696960936,-0.06203861755852539,False,False
Asian Review of Accounting,Accounting,B,0.33227447916245245,298,0,0.0,0.0008462427258760175,-0.062113393271588054,False,False
REVESCO Revista de Estudios Cooperativos,Strategy and Management,X,0.33227793609499684,327,0,0.0,0.0008462499645312196,-0.0621139245818417,False,False
Pacific Accounting Review,Accounting,B,0.33321111313761953,308,0,0.0,0.0008491316427426018,-0.0623254369606813,False,False
Asian Journal of Technology Innovation,Strategy and Management,B,0.3333831516866679,297,0,0.0,0.0008496402712444418,-0.06236276979817331,False,False
Journal of Organizational Ethnography,Organizational Behavior and Human Resource Management,B,0.339263953256965,245,0,0.0,0.0008677779726028514,-0.0636940594424669,False,False
Environmental Economics and Policy Studies,Economics and Econometrics,E,0.3404277624586066,335,0,0.0,0.0008718590375270338,-0.06399360563985396,False,False
Journal of Global Scholars of Marketing Science,Marketing,B,0.3413323798585183,318,0,0.0,0.0008747753694508397,-0.06420766156749141,False,False
Journal of Hospitality Leisure Sport & Tourism Education,"Tourism, Leisure and Hospitality Management",B,0.34346041544209077,367,0,0.0,0.0008807451870892482,-0.06464584037765522,False,False
The Journal of Alternative Investments,Finance,A,0.34868703276332524,418,0,0.0,0.0008966516775854512,-0.06581336131408475,False,False
Business and Society Review,Information Systems and Management,X,0.3489434028811957,279,0,0.0,0.0008974053592181451,-0.06586868081311456,False,False
The Journal of Fixed Income,Finance,A,0.3490302644470541,306,0,0.0,0.0008977151052488766,-0.06589141587060202,False,False
Journal of Institutional and Theoretical Economics JITE,Economics and Econometrics,E,0.3498186310062965,363,0,0.0,0.0009000019313516003,-0.06605926668304496,False,False
Journal of Entrepreneurship in Emerging Economies,Management of Technology and Innovation,B,0.35038535754288525,445,0,0.0,0.0009020241568299396,-0.06620769606693111,False,False
The International Journal of Entrepreneurship and Innovation,Management of Technology and Innovation,B,0.35188460036388175,364,0,0.0,0.0009073896669149349,-0.06660151929024684,False,False
International Studies of Management and Organization,Strategy and Management,B,0.35252360755898215,231,0,0.0,0.0009088243323418933,-0.06670682233765036,False,False
Comparative Economic Studies,Finance,E,0.3535161722522029,286,0,0.0,0.0009112810268372739,-0.06688714132495009,False,False
Studies in Economics and Finance,Economics and Econometrics,A,0.3537030669118477,418,0,0.0,0.0009117355786456045,-0.06692050498571767,False,False
Journal of Education for Business,Management of Technology and Innovation,B,0.3546011641497186,576,0,0.0,0.0009143167858567596,-0.06710996308529066,False,False
International Journal of Quality and Service Sciences,Organizational Behavior and Human Resource Management,B,0.35577124461658943,311,0,0.0,0.0009178516163676701,-0.0673694162078511,False,False
World Economy,"General Economics, Econometrics and Finance",E,0.7254501032825182,1413,2,0.0014154281670205238,0.002361671268951181,-0.06945332364293468,False,False
The B E Journal of Macroeconomics,"General Economics, Econometrics and Finance",E,0.3656759582201516,237,0,0.0,0.0009479622122549915,-0.06957950466923785,False,False
The Annals of Regional Science,Economics and Econometrics,E,0.3668259422537966,656,0,0.0,0.0009516216702761994,-0.06984810532987791,False,False
Journal of Economic Geography,Economics and Econometrics,E,1.292781190253654,447,4,0.008948545861297539,0.009907695365591702,-0.07040064102743088,False,False
Qualitative Research in Organizations and Management An International Journal,Organizational Behavior and Human Resource Management,B,0.3711640030281106,273,0,0.0,0.0009634755246481107,-0.07071816671519082,False,False
Baltic Journal of Management,Organizational Behavior and Human Resource Management,B,0.3730325940087359,363,0,0.0,0.000968732280417834,-0.07110400747750817,False,False
Empirica,"General Economics, Econometrics and Finance",E,0.3781012296465772,352,0,0.0,0.0009819494257064813,-0.07207413309057223,False,False
Contemporary Economic Policy,Economics and Econometrics,E,0.8688365212406213,426,1,0.002347417840375587,0.0033299320860348167,-0.07211559032592559,False,False
Risks,Demography,B,0.37924577306865254,1425,0,0.0,0.0009848457577522755,-0.07228672104660964,False,False
International Review on Public and Nonprofit Marketing,Marketing,B,0.37982327864183757,298,0,0.0,0.000986399672934835,-0.07240077691012693,False,False
The Journal of Investing,Finance,A,0.3805939268130672,584,0,0.0,0.0009885148698243133,-0.07255603030519393,False,False
International Journal of Game Theory,Management Science and Operations Research,E,0.38309112394277883,423,0,0.0,0.0009951090146767393,-0.07304003412582892,False,False
International Journal of Engineering Business Management,Management Information Systems,B,0.38325424118418333,287,0,0.0,0.0009955411557160505,-0.0730717528579406,False,False
Quantitative Finance and Economics,Economics and Econometrics,E,0.38869066687645437,274,0,0.0,0.001009120956963946,-0.07406849706580056,False,False
Agricultural and Resource Economics Review,Economics and Econometrics,E,0.38917643834338195,288,0,0.0,0.0010103038426125897,-0.07415531972228302,False,False
Journal of Chinese Economic and Business Studies,"General Economics, Econometrics and Finance",E,0.3922002134102942,248,0,0.0,0.0010177708255014607,-0.07470338900612655,False,False
Post-Communist Economies,Political Science and International Relations,E,0.3933043369196792,410,0,0.0,0.0010205326259821934,-0.07490610247609444,False,False
Africa Journal of Management,Anthropology,B,0.3976146339542283,239,0,0.0,0.0010312586391168807,-0.07569338141120302,False,False
Kyklos,Economics and Econometrics,E,0.3978502770416725,304,0,0.0,0.001031843115049342,-0.07573628137635564,False,False
Journal of Social Entrepreneurship,Management of Technology and Innovation,B,0.39827230425296267,309,0,0.0,0.0010328715902640864,-0.07581177045712426,False,False
Measuring Business Excellence,Management Information Systems,B,0.40134724360409785,298,0,0.0,0.0010405445264599694,-0.07637495651345262,False,False
Journal of International Trade & Economic Development,"General Economics, Econometrics and Finance",E,0.4031697596085536,585,0,0.0,0.001045273235562556,-0.0767220391638256,False,False
Open Economies Review,"General Economics, Econometrics and Finance",E,0.8731632192344692,430,1,0.002325581395348837,0.003374900935845471,-0.07701903401173638,False,False
International Journal of Wine Business Research,"Tourism, Leisure and Hospitality Management",B,0.4055570405691521,298,0,0.0,0.0010514699463660137,-0.07717687171169421,False,False
Bulletin of Indonesian Economic Studies,Sociology and Political Science,E,0.4099585942241422,296,0,0.0,0.0010627108810482735,-0.0780019453877328,False,False
Social enterprise journal,Management of Technology and Innovation,B,0.4099870492515993,298,0,0.0,0.0010627889469362595,-0.07800767534800696,False,False
History of Economics Review,Economics and Econometrics,E,0.41009687730456,285,0,0.0,0.001063090503960899,-0.0780298093404095,False,False
German Economic Review,Economics and Econometrics,E,0.4112938926247613,238,0,0.0,0.0010661647069213605,-0.07825545284863837,False,False
Journal of Asian Economics,"General Economics, Econometrics and Finance",E,0.41259588302127337,616,0,0.0,0.0010694808145715502,-0.07849885192588767,False,False
Growth and Change,Economics and Econometrics,X,0.41332402224751336,619,0,0.0,0.0010711065011270462,-0.07861817573839468,False,False
Italian Economic Journal,Economics and Econometrics,E,0.4140705032077463,285,0,0.0,0.0010730062403187279,-0.07875761474793443,False,False
Public Finance Review,Economics and Econometrics,E,0.4169158739153033,282,0,0.0,0.0010804593014626203,-0.07930466218923274,False,False
Accounting Perspectives,Accounting,B,0.41792657727323707,216,0,0.0,0.0010826302568100966,-0.07946400820090246,False,False
Operations and Supply Chain Management An International Journal,Management Information Systems,B,0.42187546861187836,304,0,0.0,0.0010920845348635275,-0.08015794301756371,False,False
Journal of Regional Science,Economics and Econometrics,E,0.84125115146197,504,1,0.001984126984126984,0.0030771215776901574,-0.0802247404412613,False,False
Indian Economic Review,"General Economics, Econometrics and Finance",E,0.42660795997563633,253,0,0.0,0.00110436406155747,-0.08105924833742956,False,False
History of Political Economy,Economics and Econometrics,E,0.43051422671406014,629,0,0.0,0.0011120537442190015,-0.08162366356805381,False,False
Journal of Agribusiness in Developing and Emerging Economies,General Agricultural and Biological Sciences,X,0.4312643753054308,433,0,0.0,0.001114017433255747,-0.08176779643404236,False,False
The Journal of Financial Research,Finance,A,0.4322179074279947,339,0,0.0,0.0011167556935011672,-0.08196878207362665,False,False
Journal of European real estate research,Economics and Econometrics,A,0.43329593206484573,213,0,0.0,0.0011187219910656018,-0.0821131064030113,False,False
Review of Radical Political Economics,Sociology and Political Science,X,0.4337152961196066,602,0,0.0,0.001119595488823692,-0.08217722028914715,False,False
Erasmus Journal for Philosophy and Economics,Economics and Econometrics,E,0.43437827796727735,284,0,0.0,0.001121692746992254,-0.08233115699954083,False,False
Review of Behavioral Finance,Finance,A,0.4354069733696031,302,0,0.0,0.001123685120976506,-0.0824773953127858,False,False
Journal of Accounting & Organizational Change,Management Information Systems,B,0.43599933965651355,355,0,0.0,0.0011254846069475805,-0.08260947583340988,False,False
Thunderbird International Business Review,Strategy and Management,B,0.43690885166168525,603,0,0.0,0.0011279307517964288,-0.08278902048691164,False,False
Australian Economic Review,Economics and Econometrics,E,0.4370131716491146,443,0,0.0,0.0011281029732608373,-0.08280166137494709,False,False
European Journal of the History of Economic Thought,Economics and Econometrics,E,0.43894676607035155,683,0,0.0,0.0011312216405189174,-0.08303056851938821,False,False
The Review of Austrian Economics,Economics and Econometrics,E,0.4396406504046,363,0,0.0,0.0011328974469113405,-0.08315357107919381,False,False
International Review of Applied Economics,"General Economics, Econometrics and Finance",E,0.44234801970868926,479,0,0.0,0.0011383747600180905,-0.08355560053559948,False,False
Asian Development Review,"General Economics, Econometrics and Finance",E,0.44269712476158546,189,0,0.0,0.0011395692433832105,-0.08364327445319478,False,False
Annals of Public and Cooperative Economics,Accounting,E,0.4431971548485736,379,0,0.0,0.0011409537120009702,-0.08374489310360983,False,False
Economia Politica,Economics and Econometrics,E,0.4433636441883487,345,0,0.0,0.0011412153409895076,-0.08376409641698478,False,False
Eurasian economic review :,Economics and Econometrics,E,0.44342086087823707,267,0,0.0,0.0011413051825655157,-0.08377069070131019,False,False
Entrepreneurship Research Journal,Management of Technology and Innovation,B,0.44467801825188097,292,0,0.0,0.0011439613995999536,-0.08396565444897955,False,False
Journal of Mathematical Economics,Economics and Econometrics,E,0.7316978937420199,803,1,0.0012453300124533001,0.002390149179111505,-0.0840286137170423,False,False
Latin American Journal of Central Banking,"General Economics, Econometrics and Finance",E,0.44564417253688,145,0,0.0,0.0011458418683194626,-0.08410367902459866,False,False
Business History,Economics and Econometrics,B,0.44583855934921834,1011,0,0.0,0.0011465326726002604,-0.08415438338713539,False,False
The International Review of Retail Distribution and Consumer Research,Marketing,B,0.44700037144319754,303,0,0.0,0.0011503674939409212,-0.08443585554491631,False,False
Financial markets and portfolio management,Finance,A,0.4517763576681072,212,0,0.0,0.0011623464158504457,-0.085315096765886,False,False
Business and Human Rights Journal,Organizational Behavior and Human Resource Management,B,0.4529997491845496,341,0,0.0,0.0011666137399880972,-0.08562831420844055,False,False
The Journal of Derivatives,Finance,E,0.4545360507930223,313,0,0.0,0.0011716241050893162,-0.08599607013525705,False,False
Macroeconomic Dynamics,"General Economics, Econometrics and Finance",E,0.45571276233405655,790,0,0.0,0.0011744271882249526,-0.08620181371195546,False,False
The B E Journal of Theoretical Economics,Economics and Econometrics,E,0.4600554737535565,280,0,0.0,0.001187881629254497,-0.08718935660167706,False,False
International Journal of Lean Six Sigma,Management Information Systems,B,0.46180866395129816,455,0,0.0,0.0011926152853983254,-0.08753680236006714,False,False
Japan and the World Economy,"General Economics, Econometrics and Finance",E,0.46254350056859755,265,0,0.0,0.0011947286840102037,-0.08769192376330677,False,False
Journal of Revenue and Pricing Management,Marketing,A,0.4639117365214107,538,0,0.0,0.001197538460406208,-0.08789815861880827,False,False
International Journal of Political Economy,"General Economics, Econometrics and Finance",E,0.46546502095844267,228,0,0.0,0.0012026161511688232,-0.08827085618371006,False,False
Journal of International Accounting Research,Accounting,A,0.4657116635056386,291,0,0.0,0.0012035071526601668,-0.0883362548268477,False,False
Asian Economic Papers,"General Economics, Econometrics and Finance",E,0.8191096435680768,587,1,0.0017035775127768314,0.0029084619735838635,-0.08843734790566128,False,False
Chinese Economy,"General Economics, Econometrics and Finance",E,0.4675779440806279,354,0,0.0,0.001208428619575864,-0.08869748571328323,False,False
Journal of Marketing Communications,Marketing,B,0.4714518042427284,440,0,0.0,0.001220580608247845,-0.08958942986634319,False,False
Academy of Management Learning and Education,Organizational Behavior and Human Resource Management,B,1.3870984072518409,477,5,0.010482180293501049,0.01170542188098828,-0.0897847431552254,False,False
