,inCites_organisation,substring,oa_id,oa_name,oa_country,score,matching_type,chosen,organization_established,organization_id,organization_links,organization_types
1,Universite Grenoble Alpes (UGA),Universite Grenoble Alpes UGA,https://openalex.org/I4210101348,Centre Inria de l'Université Grenoble Alpes,FR,0.75,COMMON TERMS,False,1967.0,https://ror.org/00n8d6z93,"[{'type': 'website', 'value': 'https://www.inria.fr/fr/centre-inria-universite-grenoble-alpes'}]",['facility']
2,Universite Grenoble Alpes (UGA),Universite Grenoble Alpes UGA,https://openalex.org/I4210086079,Alliance Université-Entreprise de Grenoble,FR,0.68,COMMON TERMS,False,1947.0,https://ror.org/00gdq8383,"[{'type': 'website', 'value': 'https://aueg.org/'}]",['education']
0,University of Milano-Bicocca,University of Milano-Bicocca,https://openalex.org/I66752286,University of Milano-Bicocca,IT,1.0,EXACT,True,1998.0,https://ror.org/01ynf4891,"[{'type': 'website', 'value': 'https://www.unimib.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Milano-Bicocca'}]","['education', 'funder']"
0,University of Macau,University of Macau,https://openalex.org/I204512498,University of Macau,MO,1.0,EXACT,True,1981.0,https://ror.org/01r4q9n85,"[{'type': 'website', 'value': 'https://www.um.edu.mo'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Macau'}]","['education', 'funder']"
0,Deutsche Bundesbank,Deutsche Bundesbank,https://openalex.org/I74623043,Deutsche Bundesbank,DE,1.0,EXACT,True,1957.0,https://ror.org/03jvfq589,"[{'type': 'website', 'value': 'https://www.bundesbank.de/en'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Deutsche_Bundesbank'}]","['funder', 'other']"
0,Babson College,Babson College,https://openalex.org/I96062909,Babson College,US,1.0,EXACT,True,1919.0,https://ror.org/01f0syq13,"[{'type': 'website', 'value': 'https://www.babson.edu'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Babson_College'}]","['education', 'funder']"
0,Korea Advanced Institute of Science & Technology (KAIST),Korea Advanced Institute of Science & Technology KAIST,https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,KR,0.94,COMMON TERMS,True,1971.0,https://ror.org/05apxxy63,"[{'type': 'website', 'value': 'https://www.kaist.ac.kr'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/KAIST'}]","['education', 'funder']"
1,Korea Advanced Institute of Science & Technology (KAIST),Korea Advanced Institute of Science & Technology KAIST,https://openalex.org/I4210140519,Korean Association Of Science and Technology Studies,KR,0.85,COMMON TERMS,False,2000.0,https://ror.org/04qh86j58,"[{'type': 'website', 'value': 'http://kasts.jams.or.kr/co/main/jmMain.kci'}]",['other']
2,Korea Advanced Institute of Science & Technology (KAIST),Korea Advanced Institute of Science & Technology KAIST,https://openalex.org/I58716616,Korea Institute of Science and Technology,KR,0.85,COMMON TERMS,False,1966.0,https://ror.org/05kzfa883,"[{'type': 'website', 'value': 'https://kist.re.kr'}, {'type': 'wikipedia', 'value': 'https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0%EC%97%B0%EA%B5%AC%EC%9B%90'}]","['facility', 'funder']"
0,Universidad de Malaga,Universidad de Malaga,https://openalex.org/I82767444,Universidad de Málaga,ES,1.0,EXACT,True,1972.0,https://ror.org/036b2ww28,"[{'type': 'website', 'value': 'https://www.uma.es'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_M%C3%A1laga'}]","['education', 'funder']"
0,University of Leicester,University of Leicester,https://openalex.org/I153648349,University of Leicester,GB,1.0,EXACT,True,1957.0,https://ror.org/04h699437,"[{'type': 'website', 'value': 'https://le.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Leicester'}]","['education', 'funder']"
0,University of North Carolina Charlotte,University of North Carolina Charlotte,https://openalex.org/I102149020,University of North Carolina at Charlotte,US,0.96,COMMON TERMS,True,1946.0,https://ror.org/04dawnj30,"[{'type': 'website', 'value': 'https://www.charlotte.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_North_Carolina_at_Charlotte'}]","['education', 'funder']"
1,University of North Carolina Charlotte,University of North Carolina Charlotte,https://openalex.org/I4210123841,University of North Carolina Hospitals,US,0.84,COMMON TERMS,False,1989.0,https://ror.org/0355zfr67,"[{'type': 'website', 'value': 'http://www.unc.edu/interactive-tour/unc-hospitals/'}]",['healthcare']
2,University of North Carolina Charlotte,University of North Carolina Charlotte,https://openalex.org/I123127086,North Carolina Central University,US,0.82,FUZZY,False,1910.0,https://ror.org/051r3tx83,"[{'type': 'website', 'value': 'https://www.nccu.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/North_Carolina_Central_University'}]","['education', 'funder']"
0,Swansea University,Swansea University,https://openalex.org/I39586589,Swansea University,GB,1.0,EXACT,True,1920.0,https://ror.org/053fq8t95,"[{'type': 'website', 'value': 'https://www.swansea.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Swansea_University'}]","['education', 'funder']"
0,Tulane University,Tulane University,https://openalex.org/I114832834,Tulane University,US,1.0,EXACT,True,1834.0,https://ror.org/04vmvtb21,"[{'type': 'website', 'value': 'https://tulane.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Tulane_University'}]","['education', 'funder']"
0,University of Miami,University of Miami,https://openalex.org/I145608581,University of Miami,US,1.0,EXACT,True,1925.0,https://ror.org/02dgjyy92,"[{'type': 'website', 'value': 'https://welcome.miami.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Miami'}]","['education', 'funder']"
0,University of Munster,University of Munster,https://openalex.org/I22465464,University of Münster,DE,1.0,EXACT,True,1780.0,https://ror.org/00pd74e08,"[{'type': 'website', 'value': 'https://www.uni-muenster.de'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_M%C3%BCnster'}]","['education', 'funder']"
0,Eastern Mediterranean University,Eastern Mediterranean University,https://openalex.org/I36515993,Eastern Mediterranean University,CY,1.0,EXACT,True,1979.0,https://ror.org/00excyz84,"[{'type': 'website', 'value': 'http://ww1.emu.edu.tr/en/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Eastern_Mediterranean_University'}]",['education']
0,University of Salerno,University of Salerno,https://openalex.org/I131729948,University of Salerno,IT,1.0,EXACT,True,1968.0,https://ror.org/0192m2k53,"[{'type': 'website', 'value': 'https://web.unisa.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Salerno'}]","['education', 'funder']"
0,Kiel Institute for the World Economy,Kiel Institute for the World Economy,https://openalex.org/I1308524038,Kiel Institute for the World Economy,DE,1.0,EXACT,True,1914.0,https://ror.org/032yym934,"[{'type': 'website', 'value': 'https://www.ifw-kiel.de/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Kiel_Institute_for_the_World_Economy'}]","['facility', 'funder']"
0,University of Bayreuth,University of Bayreuth,https://openalex.org/I54009628,University of Bayreuth,DE,1.0,EXACT,True,1975.0,https://ror.org/0234wmv40,"[{'type': 'website', 'value': 'http://www.en.uni-bayreuth.de/home/index.html'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Bayreuth'}]",['education']
0,Bentley University,Bentley University,https://openalex.org/I139924743,Bentley University,US,1.0,EXACT,True,1917.0,https://ror.org/01px48m89,"[{'type': 'website', 'value': 'http://www.bentley.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Bentley_University'}]",['education']
0,Hefei University of Technology,Hefei University of Technology,https://openalex.org/I16365422,Hefei University of Technology,CN,1.0,EXACT,True,1945.0,https://ror.org/02czkny70,"[{'type': 'website', 'value': 'https://www.hfut.edu.cn'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Hefei_University_of_Technology'}]","['education', 'funder']"
0,Northwestern Polytechnical University,Northwestern Polytechnical University,https://openalex.org/I17145004,Northwestern Polytechnical University,CN,1.0,EXACT,True,1938.0,https://ror.org/01y0j0j86,"[{'type': 'website', 'value': 'https://www.nwpu.edu.cn'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Northwestern_Polytechnical_University'}]","['education', 'funder']"
0,Chung Ang University,Chung Ang University,https://openalex.org/I67900169,Chung-Ang University,KR,1.0,EXACT,True,1918.0,https://ror.org/01r024a98,"[{'type': 'website', 'value': 'http://neweng.cau.ac.kr/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Chung-Ang_University'}]","['education', 'funder']"
0,SKEMA Business School,SKEMA Business School,https://openalex.org/I181418319,SKEMA Business School,FR,1.0,EXACT,True,2009.0,https://ror.org/036h8vg94,"[{'type': 'website', 'value': 'https://www.skema.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Skema_Business_School'}]",['education']
0,South Ural State University,South Ural State University,https://openalex.org/I107640659,South Ural State University,RU,1.0,EXACT,True,1943.0,https://ror.org/03sfk2504,"[{'type': 'website', 'value': 'https://www.susu.ru'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/South_Ural_State_University'}]",['education']
0,Texas Christian University,Texas Christian University,https://openalex.org/I128956969,Texas Christian University,US,1.0,EXACT,True,1873.0,https://ror.org/054b0b564,"[{'type': 'website', 'value': 'https://www.tcu.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Texas_Christian_University'}]","['education', 'funder']"
0,California State University Fullerton,California State University Fullerton,https://openalex.org/I142934699,"California State University, Fullerton",US,1.0,EXACT,True,1957.0,https://ror.org/02avqqw26,"[{'type': 'website', 'value': 'https://www.fullerton.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/California_State_University,_Fullerton'}]","['education', 'funder']"
0,Poznan University of Economics & Business,Poznan University of Economics & Business,https://openalex.org/I12379730,Poznań University of Economics and Business,PL,1.0,PHRASE,True,1926.0,https://ror.org/0532c1x92,"[{'type': 'website', 'value': 'https://ue.poznan.pl'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Pozna%C5%84_University_of_Economics_and_Business'}]",['education']
0,Tampere University,Tampere University,https://openalex.org/I166825849,Tampere University,FI,1.0,EXACT,True,2019.0,https://ror.org/033003e23,"[{'type': 'website', 'value': 'https://www.tuni.fi/en'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Tampere_University'}]","['education', 'funder']"
0,University of Salento,University of Salento,https://openalex.org/I142910587,University of Salento,IT,1.0,EXACT,True,1955.0,https://ror.org/03fc1k060,"[{'type': 'website', 'value': 'https://unisalento.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Salento'}]","['education', 'funder']"
0,King Abdulaziz University,King Abdulaziz University,https://openalex.org/I185163786,King Abdulaziz University,SA,1.0,EXACT,True,1967.0,https://ror.org/02ma4wv74,"[{'type': 'website', 'value': 'http://www.kau.edu.sa/home_english.aspx'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/King_Abdulaziz_University'}]","['education', 'funder']"
0,Southern Illinois University,Southern Illinois University,https://openalex.org/I102502594,Northern Illinois University,US,0.93,COMMON TERMS,True,1895.0,https://ror.org/012wxa772,"[{'type': 'website', 'value': 'https://www.niu.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Northern_Illinois_University'}]","['education', 'funder']"
1,Southern Illinois University,Southern Illinois University,https://openalex.org/I2801502357,Southern Illinois University System,US,0.89,PHRASE,False,1869.0,https://ror.org/05vz28418,"[{'type': 'website', 'value': 'http://www.siusystem.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Southern_Illinois_University'}]","['education', 'funder']"
2,Southern Illinois University,Southern Illinois University,https://openalex.org/I27639287,Northeastern Illinois University,US,0.87,COMMON TERMS,False,1867.0,https://ror.org/04edns687,"[{'type': 'website', 'value': 'http://www.neiu.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Northeastern_Illinois_University'}]",['education']
0,emlyon business school,emlyon business school,https://openalex.org/I51195161,École de management de Lyon,FR,1.0,EXACT,True,1872.0,https://ror.org/009gmrj52,"[{'type': 'website', 'value': 'https://em-lyon.com'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/EMLYON_Business_School'}]",['education']
0,Manchester Metropolitan University,Manchester Metropolitan University,https://openalex.org/I11983389,Manchester Metropolitan University,GB,1.0,EXACT,True,1970.0,https://ror.org/02hstj355,"[{'type': 'website', 'value': 'https://www.mmu.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Manchester_Metropolitan_University'}]","['education', 'funder']"
0,Universitetet i Stavanger,Universitetet i Stavanger,https://openalex.org/I92008406,University of Stavanger,NO,1.0,EXACT,True,2005.0,https://ror.org/02qte9q33,"[{'type': 'website', 'value': 'https://www.uis.no'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Stavanger'}]","['education', 'funder']"
0,University of Memphis,University of Memphis,https://openalex.org/I94658018,University of Memphis,US,1.0,EXACT,True,1912.0,https://ror.org/01cq23130,"[{'type': 'website', 'value': 'https://www.memphis.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Memphis'}]","['education', 'funder']"
0,University of Witwatersrand,University of Witwatersrand,https://openalex.org/I192619145,University of the Witwatersrand,ZA,0.93,COMMON TERMS,True,1922.0,https://ror.org/03rp50x72,"[{'type': 'website', 'value': 'https://www.wits.ac.za'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_the_Witwatersrand'}]","['education', 'funder']"
1,University of Witwatersrand,University of Witwatersrand,https://openalex.org/I202697423,University of Zurich,CH,0.64,FUZZY,False,1833.0,https://ror.org/02crff812,"[{'type': 'website', 'value': 'https://uzh.ch/de.html'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Zurich'}]","['education', 'funder']"
2,University of Witwatersrand,University of Witwatersrand,https://openalex.org/I118564535,University of Bern,CH,0.58,FUZZY,False,1834.0,https://ror.org/02k7v4d05,"[{'type': 'website', 'value': 'https://www.unibe.ch'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Bern'}]","['education', 'funder']"
0,DIW Berlin - Deutsches Institut fur Wirtschaftsforschung,DIW Berlin Deutsches Institut fur Wirtschaftsforschung,https://openalex.org/I1282776028,German Institute for Economic Research,DE,0.89,COMMON TERMS,False,1925.0,https://ror.org/0050vmv35,"[{'type': 'website', 'value': 'https://www.diw.de'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/German_Institute_for_Economic_Research'}]",['nonprofit']
1,DIW Berlin - Deutsches Institut fur Wirtschaftsforschung,DIW Berlin Deutsches Institut fur Wirtschaftsforschung,https://openalex.org/I4210107985,Institute for Applied Economic Research,DE,0.8,FUZZY,False,2008.0,https://ror.org/013wyvt46,"[{'type': 'website', 'value': 'http://www.iaw.edu/'}]",['nonprofit']
2,DIW Berlin - Deutsches Institut fur Wirtschaftsforschung,DIW Berlin Deutsches Institut fur Wirtschaftsforschung,https://openalex.org/I4405252821,EcoAustria Institut für Wirtschaftsforschung,AT,0.78,COMMON TERMS,False,2012.0,https://ror.org/000n2a918,"[{'type': 'website', 'value': 'https://ecoaustria.ac.at'}, {'type': 'wikipedia', 'value': 'https://de.wikipedia.org/wiki/EcoAustria'}]",['nonprofit']
0,Xi'an Jiaotong-Liverpool University,Xi'an Jiaotong-Liverpool University,https://openalex.org/I69356397,Xi’an Jiaotong-Liverpool University,CN,1.0,EXACT,True,2006.0,https://ror.org/03zmrmn05,"[{'type': 'website', 'value': 'https://www.xjtlu.edu.cn'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Xi%27an_Jiaotong-Liverpool_University'}]","['education', 'funder']"
0,G d'Annunzio University of Chieti-Pescara,Chieti University,https://openalex.org/I39387349,University of Chieti-Pescara,IT,0.86,HEURISTICS,False,1960.0,https://ror.org/00qjgza05,"[{'type': 'website', 'value': 'https://www.unich.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Chieti-Pescara'}]","['education', 'funder']"
1,G d'Annunzio University of Chieti-Pescara,Chieti University,https://openalex.org/I4405262502,G H Raisoni University,IN,0.72,HEURISTICS,False,2018.0,https://ror.org/03pqrrt27,"[{'type': 'website', 'value': 'https://ghrua.edu.in/'}]",['education']
2,G d'Annunzio University of Chieti-Pescara,d'Annunzio University,https://openalex.org/I4210159918,Ana G. Mendez University System,PR,0.63,HEURISTICS,False,1941.0,https://ror.org/05r9v2c42,"[{'type': 'website', 'value': 'http://ac.suagm.edu/en'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Ana_G._M%C3%A9ndez_University_System'}]",['education']
0,Universiti Putra Malaysia,Universiti Putra Malaysia,https://openalex.org/I130343225,Universiti Putra Malaysia,MY,1.0,EXACT,True,1931.0,https://ror.org/02e91jd64,"[{'type': 'website', 'value': 'https://upm.edu.my'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Universiti_Putra_Malaysia'}]","['education', 'funder']"
0,University of Bielefeld,University of Bielefeld,https://openalex.org/I20121455,Bielefeld University,DE,0.93,COMMON TERMS,True,1969.0,https://ror.org/02hpadn98,"[{'type': 'website', 'value': 'https://www.uni-bielefeld.de'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Bielefeld_University'}]","['education', 'funder']"
1,University of Bielefeld,University of Bielefeld,https://openalex.org/I1850255,University of Basel,CH,0.81,FUZZY,False,1460.0,https://ror.org/02s6k3f65,"[{'type': 'website', 'value': 'https://www.unibas.ch'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Basel'}]","['education', 'funder']"
2,University of Bielefeld,University of Bielefeld,https://openalex.org/I118564535,University of Bern,CH,0.78,FUZZY,False,1834.0,https://ror.org/02k7v4d05,"[{'type': 'website', 'value': 'https://www.unibe.ch'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Bern'}]","['education', 'funder']"
0,Baylor University,Baylor University,https://openalex.org/I157394403,Baylor University,US,1.0,EXACT,True,1845.0,https://ror.org/005781934,"[{'type': 'website', 'value': 'https://www.baylor.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Baylor_University'}]","['education', 'funder']"
0,Cranfield University,Cranfield University,https://openalex.org/I82284825,Cranfield University,GB,1.0,EXACT,True,1993.0,https://ror.org/05cncd958,"[{'type': 'website', 'value': 'https://www.cranfield.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Cranfield_University'}]","['education', 'funder']"
0,Guangdong University of Finance & Economics,Guangdong University of Finance & Economics,https://openalex.org/I201459984,Guangdong University Of Finances and Economics,CN,0.99,COMMON TERMS,True,1983.0,https://ror.org/0459pv085,"[{'type': 'website', 'value': 'https://www.gdufe.edu.cn'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Guangdong_University_Of_Finance_and_Economics'}]",['education']
1,Guangdong University of Finance & Economics,Guangdong University of Finance & Economics,https://openalex.org/I163732180,Guangxi University of Finance and Economics,CN,0.93,COMMON TERMS,False,2006.0,https://ror.org/02ayg6516,"[{'type': 'website', 'value': 'http://www.gxufe.edu.cn'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Guangxi_University_of_Finance_and_Economics'}]","['education', 'funder']"
2,Guangdong University of Finance & Economics,Guangdong University of Finance & Economics,https://openalex.org/I4210152533,Lanzhou University of Finance and Economics,CN,0.89,COMMON TERMS,False,1952.0,https://ror.org/04v7yv031,"[{'type': 'website', 'value': 'http://www.lzufe.edu.cn/'}]",['education']
0,National Kaohsiung University of Science & Technology,National Kaohsiung University of Science & Technology,https://openalex.org/I4387154394,National Kaohsiung University of Science and Technology,,1.0,PHRASE,True,2018.0,https://ror.org/00hfj7g70,"[{'type': 'website', 'value': 'https://www.nkust.edu.tw'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/National_Kaohsiung_University_of_Science_and_Technology'}]",['education']
0,Universidad Rey Juan Carlos,Universidad Rey Juan Carlos,https://openalex.org/I182083151,Universidad Rey Juan Carlos,ES,1.0,EXACT,True,1996.0,https://ror.org/01v5cv687,"[{'type': 'website', 'value': 'https://www.urjc.es/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/King_Juan_Carlos_University'}]","['education', 'funder']"
0,Universidade da Beira Interior,Universidade da Beira Interior,https://openalex.org/I161321875,University of Beira Interior,PT,1.0,EXACT,True,1979.0,https://ror.org/03nf36p02,"[{'type': 'website', 'value': 'https://www.ubi.pt/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Beira_Interior'}]","['education', 'funder']"
0,University of Mississippi,University of Mississippi,https://openalex.org/I368840534,University of Mississippi,US,1.0,EXACT,True,1848.0,https://ror.org/02teq1165,"[{'type': 'website', 'value': 'https://olemiss.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Mississippi'}]","['education', 'funder']"
0,University of Texas Rio Grande Valley,University of Texas Rio Grande Valley,https://openalex.org/I2802326326,The University of Texas Rio Grande Valley,US,1.0,EXACT,True,2013.0,https://ror.org/02p5xjf12,"[{'type': 'website', 'value': 'http://www.utrgv.edu/en-us/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Texas_Rio_Grande_Valley'}]","['education', 'funder']"
0,Claremont Colleges,Claremont Colleges,https://openalex.org/I872248612,Claremont Colleges,US,1.0,EXACT,True,1925.0,https://ror.org/03xaz7s88,"[{'type': 'website', 'value': 'https://www.claremont.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Claremont_Colleges'}]",['education']
0,Edith Cowan University,Edith Cowan University,https://openalex.org/I12079687,Edith Cowan University,AU,1.0,EXACT,True,1991.0,https://ror.org/05jhnwe22,"[{'type': 'website', 'value': 'http://www.ecu.edu.au/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Edith_Cowan_University'}]","['education', 'funder']"
0,Illinois State University,Illinois State University,https://openalex.org/I47301684,Illinois State University,US,1.0,EXACT,True,1857.0,https://ror.org/050kcr883,"[{'type': 'website', 'value': 'http://illinoisstate.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Illinois_State_University'}]","['education', 'funder']"
0,Royal Institute of Technology,Royal Institute of Technology,https://openalex.org/I86987016,KTH Royal Institute of Technology,SE,1.0,EXACT,True,1827.0,https://ror.org/026vcq606,"[{'type': 'website', 'value': 'https://www.kth.se'}, {'type': 'wikipedia', 'value': 'https://en.m.wikipedia.org/wiki/KTH_Royal_Institute_of_Technology'}]","['education', 'funder']"
0,University of Cincinnati,University of Cincinnati,https://openalex.org/I63135867,University of Cincinnati,US,1.0,EXACT,True,1819.0,https://ror.org/01e3m7079,"[{'type': 'website', 'value': 'http://www.uc.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Cincinnati'}]","['education', 'funder']"
0,University of Nevada Las Vegas,University of Nevada Las Vegas,https://openalex.org/I133999245,"University of Nevada, Las Vegas",US,1.0,EXACT,True,1957.0,https://ror.org/0406gha72,"[{'type': 'website', 'value': 'https://www.unlv.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Nevada,_Las_Vegas'}]","['education', 'funder']"
0,University of New Mexico,University of New Mexico,https://openalex.org/I169521973,University of New Mexico,US,1.0,EXACT,True,1889.0,https://ror.org/05fs6jp91,"[{'type': 'website', 'value': 'https://www.unm.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_New_Mexico'}]","['education', 'funder']"
0,University of Siena,University of Siena,https://openalex.org/I102064193,University of Siena,IT,1.0,EXACT,True,1240.0,https://ror.org/01tevnk56,"[{'type': 'website', 'value': 'https://www.unisi.it'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Siena'}]","['education', 'funder']"
0,University of West England,West University,https://openalex.org/I110263422,University West,SE,1.0,HEURISTICS,True,,https://ror.org/0257kt353,"[{'type': 'website', 'value': 'https://www.hv.se'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_College_West'}]",['education']
0,Zayed University,Zayed University,https://openalex.org/I91044093,Zayed University,AE,1.0,EXACT,True,1998.0,https://ror.org/03snqfa66,"[{'type': 'website', 'value': 'https://www.zu.ac.ae'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Zayed_University'}]","['education', 'funder']"
0,EDHEC Business School,EDHEC Business School,https://openalex.org/I90326151,Ecole des Hautes Etudes Commerciales du Nord,FR,1.0,EXACT,True,1906.0,https://ror.org/05q7a8a02,"[{'type': 'website', 'value': 'http://www.edhec-business-school.com/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/EDHEC_Business_School_(Ecole_des_Hautes_Etudes_Commerciales_du_Nord)'}]",['education']
0,Guangdong University of Foreign Studies,Guangdong University of Foreign Studies,https://openalex.org/I186272606,Guangdong University of Foreign Studies,CN,1.0,EXACT,True,1965.0,https://ror.org/00fhc9y79,"[{'type': 'website', 'value': 'http://english.gdufs.edu.cn/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Guangdong_University_of_Foreign_Studies'}]","['education', 'funder']"
0,Ihsan Dogramaci Bilkent University,Ihsan Dogramaci Bilkent University,https://openalex.org/I168864056,Bilkent University,TR,0.94,COMMON TERMS,True,1984.0,https://ror.org/02vh8a032,"[{'type': 'website', 'value': 'https://w3.bilkent.edu.tr/bilkent'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Bilkent_University'}]","['education', 'funder']"
1,Ihsan Dogramaci Bilkent University,Ihsan Dogramaci Bilkent University,https://openalex.org/I4405255406,Universitas Bina Insan,ID,0.73,FUZZY,False,2019.0,https://ror.org/02zjzr085,"[{'type': 'website', 'value': 'https://www.univbinainsan.ac.id'}]",['education']
2,Ihsan Dogramaci Bilkent University,Ihsan Dogramaci Bilkent University,https://openalex.org/I3132555969,Darul Ihsan University,BD,0.68,COMMON TERMS,False,1989.0,https://ror.org/01vg6n598,"[{'type': 'website', 'value': 'https://www.diu-edubd.com/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Darul_Ihsan_University'}]",['education']
0,National Taipei University,National Taipei University,https://openalex.org/I99613584,National Taipei University,TW,1.0,EXACT,True,1949.0,https://ror.org/03e29r284,"[{'type': 'website', 'value': 'http://english.ntpu.edu.tw/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/National_Taipei_University'}]",['education']
0,Tamkang University,Tamkang University,https://openalex.org/I107470533,Tamkang University,TW,1.0,EXACT,True,1950.0,https://ror.org/04tft4718,"[{'type': 'website', 'value': 'http://english.tku.edu.tw/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Tamkang_University'}]","['education', 'funder']"
0,Ton Duc Thang University,Ton Duc Thang University,https://openalex.org/I141445968,Ton Duc Thang University,VN,1.0,EXACT,True,1997.0,https://ror.org/01drq0835,"[{'type': 'website', 'value': 'https://www.tdtu.edu.vn/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/T%C3%B4n_%C4%90%E1%BB%A9c_Th%E1%BA%AFng_University'}]","['education', 'funder']"
