source_id,dd_name,incites_name,journal_name,ISSN,categories,Categories_1
https://openalex.org/S6711363,JOURNAL OF MONETARY ECONOMICS,JOURNAL OF MONETARY ECONOMICS,Journal of Monetary Economics,0304-3932,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S88577320,Finance Research Letters,FINANCE RESEARCH LETTERS,Finance research letters,1544-6123,"['BUSINESS, FINANCE']",
https://openalex.org/S202178085,JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS,JOURNAL OF REAL ESTATE FINANCE AND ECONOMICS,The Journal of Real Estate Finance and Economics,0895-5638,"['BUSINESS, FINANCE', ECONOMICS, URBAN STUDIES]",
https://openalex.org/S44585919,JOURNAL OF ECONOMIC DYNAMICS & CONTROL,JOURNAL OF ECONOMIC DYNAMICS & CONTROL,Journal of Economic Dynamics and Control,0165-1889,[ECONOMICS],
https://openalex.org/S11810700,INTERNATIONAL JOURNAL OF RESEARCH IN MARKETING,INTERNATIONAL JOURNAL OF RESEARCH IN MARKETING,International Journal of Research in Marketing,0167-8116,[BUSINESS],
https://openalex.org/S145875555,Journal of Empirical Finance,JOURNAL OF EMPIRICAL FINANCE,Journal of Empirical Finance,0927-5398,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S176795851,JOURNAL OF MACROECONOMICS,JOURNAL OF MACROECONOMICS,Journal of Macroeconomics,0164-0704,[ECONOMICS],
https://openalex.org/S191005381,DEFENCE AND PEACE ECONOMICS,DEFENCE AND PEACE ECONOMICS,Defence and Peace Economics,1024-2694,[ECONOMICS],
https://openalex.org/S27827792,Journal of Forest Economics,JOURNAL OF FOREST ECONOMICS,Journal of Forest Economics,1104-6899,"[ECONOMICS, FORESTRY]",
https://openalex.org/S47824075,Global Economic Review,GLOBAL ECONOMIC REVIEW,Global Economic Review,1226-508X,[ECONOMICS],
https://openalex.org/S4210202212,INFORMS Journal on Applied Analytics,INFORMS JOURNAL ON APPLIED ANALYTICS,INFORMS Journal on Applied Analytics,2644-0865,"[MANAGEMENT, OPERATIONS RESEARCH & MANAGEMENT SCIENCE]",
https://openalex.org/S45372229,WORLD ECONOMY,WORLD ECONOMY,World Economy,0378-5920,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S19927788,Economics & Human Biology,ECONOMICS & HUMAN BIOLOGY,Economics & Human Biology,1570-677X,[ECONOMICS],
https://openalex.org/S201928713,REVIEW OF RADICAL POLITICAL ECONOMICS,REVIEW OF RADICAL POLITICAL ECONOMICS,Review of Radical Political Economics,0486-6134,[ECONOMICS],
https://openalex.org/S171720814,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT,International Journal of Technology Management,0267-5730,"[MANAGEMENT, OPERATIONS RESEARCH & MANAGEMENT SCIENCE]",
https://openalex.org/S142725411,Journal of Contemporary Accounting & Economics,JOURNAL OF CONTEMPORARY ACCOUNTING & ECONOMICS,Journal of Contemporary Accounting & Economics,1815-5669,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S82262387,JOURNAL OF INFORMATION SYSTEMS,JOURNAL OF INFORMATION SYSTEMS,Journal of Information Systems,0888-7985,"['BUSINESS, FINANCE']",
https://openalex.org/S2165841,International Finance,INTERNATIONAL FINANCE,International Finance,1367-0271,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S74096415,Journal of Economic Policy Reform,JOURNAL OF ECONOMIC POLICY REFORM,Journal of Economic Policy Reform,1748-7870,"[DEVELOPMENT STUDIES, ECONOMICS]",
https://openalex.org/S2764532243,Korean Economic Review,KOREAN ECONOMIC REVIEW,Korean Economic Review/The Korean economic review,0254-3737,[ECONOMICS],
https://openalex.org/S9702615,BUSINESS ETHICS QUARTERLY,BUSINESS ETHICS QUARTERLY,Business Ethics Quarterly,1052-150X,[BUSINESS],
https://openalex.org/S182651638,Economic Systems Research,ECONOMIC SYSTEMS RESEARCH,Economic Systems Research,0953-5314,[ECONOMICS],
https://openalex.org/S132285554,Creativity and Innovation Management,CREATIVITY AND INNOVATION MANAGEMENT,Creativity and Innovation Management,0963-1690,[MANAGEMENT],
https://openalex.org/S37660120,Human Resource Development Review,HUMAN RESOURCE DEVELOPMENT REVIEW,Human Resource Development Review,1534-4843,[MANAGEMENT],
https://openalex.org/S323237,ACCOUNTING AND BUSINESS RESEARCH,ACCOUNTING AND BUSINESS RESEARCH,Accounting and Business Research,0001-4788,"['BUSINESS, FINANCE']",
https://openalex.org/S187626162,ENTREPRENEURSHIP THEORY AND PRACTICE,ENTREPRENEURSHIP THEORY AND PRACTICE,Entrepreneurship Theory and Practice,1042-2587,[BUSINESS],
https://openalex.org/S147692640,JOURNAL OF URBAN ECONOMICS,JOURNAL OF URBAN ECONOMICS,Journal of Urban Economics,0094-1190,"[ECONOMICS, URBAN STUDIES]",
https://openalex.org/S124549413,JOURNAL OF ECONOMIC SURVEYS,JOURNAL OF ECONOMIC SURVEYS,Journal of Economic Surveys,0950-0804,[ECONOMICS],
https://openalex.org/S176820844,European Review of Economic History,EUROPEAN REVIEW OF ECONOMIC HISTORY,European Review of Economic History,1361-4916,[ECONOMICS],
https://openalex.org/S122406424,JCMS-Journal of Common Market Studies,JCMS-JOURNAL OF COMMON MARKET STUDIES,JCMS Journal of Common Market Studies,0021-9886,[ECONOMICS],
https://openalex.org/S30207186,CESifo Economic Studies,CESIFO ECONOMIC STUDIES,CESifo Economic Studies,1610-241X,[ECONOMICS],
https://openalex.org/S97048498,International Journal of Logistics Management,INTERNATIONAL JOURNAL OF LOGISTICS MANAGEMENT,The International Journal of Logistics Management,0957-4093,[MANAGEMENT],
https://openalex.org/S69458508,Journal of Asian Economics,JOURNAL OF ASIAN ECONOMICS,Journal of Asian Economics,1049-0078,[ECONOMICS],
https://openalex.org/S129650269,OPEN ECONOMIES REVIEW,OPEN ECONOMIES REVIEW,Open Economies Review,0923-7992,[ECONOMICS],
https://openalex.org/S70935693,JAPAN AND THE WORLD ECONOMY,JAPAN AND THE WORLD ECONOMY,Japan and the World Economy,0922-1425,[ECONOMICS],
https://openalex.org/S149131268,JOURNAL OF ECONOMIC THEORY,JOURNAL OF ECONOMIC THEORY,Journal of Economic Theory,0022-0531,[ECONOMICS],
https://openalex.org/S81022070,JOURNAL OF POLICY MODELING,JOURNAL OF POLICY MODELING,Journal of Policy Modeling,0161-8938,[ECONOMICS],
https://openalex.org/S10747938,JOURNAL OF INTERNATIONAL MONEY AND FINANCE,JOURNAL OF INTERNATIONAL MONEY AND FINANCE,Journal of International Money and Finance,0261-5606,"['BUSINESS, FINANCE']",
https://openalex.org/S122922407,Information Technology & Management,INFORMATION TECHNOLOGY & MANAGEMENT,Information Technology and Management,1385-951X,[MANAGEMENT],
https://openalex.org/S75627377,SIAM Journal on Financial Mathematics,SIAM JOURNAL ON FINANCIAL MATHEMATICS,SIAM Journal on Financial Mathematics,1945-497X,"['BUSINESS, FINANCE']",
https://openalex.org/S82593474,Asian Business & Management,ASIAN BUSINESS & MANAGEMENT,Asian Business & Management,1472-4782,"[BUSINESS, MANAGEMENT]",
https://openalex.org/S108455820,AUSTRALIAN ECONOMIC HISTORY REVIEW,AUSTRALIAN ECONOMIC HISTORY REVIEW,Australian Economic History Review,0004-8992,[ECONOMICS],
https://openalex.org/S48312676,MIS Quarterly Executive,MIS QUARTERLY EXECUTIVE,MIS Quarterly Executive,1540-1960,[MANAGEMENT],
https://openalex.org/S183802457,Journal of Operational Risk,JOURNAL OF OPERATIONAL RISK,The Journal of Operational Risk,1744-6740,"['BUSINESS, FINANCE']",
https://openalex.org/S82530445,Romanian Journal of Economic Forecasting,ROMANIAN JOURNAL OF ECONOMIC FORECASTING,Romanian Journal of Economic Forecasting,1582-6163,[ECONOMICS],
https://openalex.org/S9435936,LONG RANGE PLANNING,LONG RANGE PLANNING,Long Range Planning,0024-6301,"[BUSINESS, DEVELOPMENT STUDIES, MANAGEMENT]",
https://openalex.org/S146242404,NEW POLITICAL ECONOMY,NEW POLITICAL ECONOMY,New Political Economy,1356-3467,[ECONOMICS],
https://openalex.org/S146099957,INTERNATIONAL JOURNAL OF FINANCE & ECONOMICS,INTERNATIONAL JOURNAL OF FINANCE & ECONOMICS,International Journal of Finance & Economics,1076-9307,"['BUSINESS, FINANCE']",
https://openalex.org/S33519306,Econometrics Journal,ECONOMETRICS JOURNAL,Econometrics Journal,1368-4221,[ECONOMICS],
https://openalex.org/S120253869,Review of Economics of the Household,REVIEW OF ECONOMICS OF THE HOUSEHOLD,Review of Economics of the Household,1569-5239,[ECONOMICS],
https://openalex.org/S4210193400,Economic Change and Restructuring,ECONOMIC CHANGE AND RESTRUCTURING,Economic Change and Restructuring,1573-9414,[ECONOMICS],
https://openalex.org/S185653637,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,Journal of agricultural and resource economics,1068-5502,"[AGRICULTURAL ECONOMICS & POLICY, ECONOMICS]",
https://openalex.org/S179517972,CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,CANADIAN JOURNAL OF AGRICULTURAL ECONOMICS-REVUE CANADIENNE D AGROECONOMIE,Canadian Journal of Agricultural Economics/Revue canadienne d agroeconomie,0008-3976,"[AGRICULTURAL ECONOMICS & POLICY, ECONOMICS]",
https://openalex.org/S196205230,Project Management Journal,PROJECT MANAGEMENT JOURNAL,Project Management Journal,8756-9728,[MANAGEMENT],
https://openalex.org/S162526994,INTERNATIONAL JOURNAL OF MARKET RESEARCH,INTERNATIONAL JOURNAL OF MARKET RESEARCH,International Journal of Market Research,1470-7853,[BUSINESS],
https://openalex.org/S2764594251,Inzinerine Ekonomika-Engineering Economics,INZINERINE EKONOMIKA-ENGINEERING ECONOMICS,Engineering Economics,1392-2785,[ECONOMICS],
https://openalex.org/S106098198,OXFORD REVIEW OF ECONOMIC POLICY,OXFORD REVIEW OF ECONOMIC POLICY,Oxford Review of Economic Policy,0266-903X,[ECONOMICS],
https://openalex.org/S76239586,Qualitative Research in Accounting and Management,QUALITATIVE RESEARCH IN ACCOUNTING AND MANAGEMENT,Qualitative Research in Accounting & Management,1176-6093,"['BUSINESS, FINANCE', MANAGEMENT]",
https://openalex.org/S138400101,MANAGERIAL AND DECISION ECONOMICS,MANAGERIAL AND DECISION ECONOMICS,Managerial and Decision Economics,0143-6570,"[ECONOMICS, MANAGEMENT]",
https://openalex.org/S175013504,Gender in Management,GENDER IN MANAGEMENT,Gender in Management An International Journal,1754-2413,"[BUSINESS, MANAGEMENT]",
https://openalex.org/S34280410,JOURNAL OF PRODUCTIVITY ANALYSIS,JOURNAL OF PRODUCTIVITY ANALYSIS,Journal of Productivity Analysis,0895-562X,"[BUSINESS, ECONOMICS]",
https://openalex.org/S8124760,Journal of Management & Organization,JOURNAL OF MANAGEMENT & ORGANIZATION,Journal of Management & Organization,1833-3672,[MANAGEMENT],
https://openalex.org/S174413665,REVIEW OF INCOME AND WEALTH,REVIEW OF INCOME AND WEALTH,Review of Income and Wealth,0034-6586,[ECONOMICS],
https://openalex.org/S7161550,Spatial Economic Analysis,SPATIAL ECONOMIC ANALYSIS,Spatial Economic Analysis,1742-1772,[ECONOMICS],
https://openalex.org/S156003414,Quantitative Economics,QUANTITATIVE ECONOMICS,Quantitative Economics,1759-7323,[ECONOMICS],
https://openalex.org/S43637407,R & D MANAGEMENT,R & D MANAGEMENT,R and D Management,0033-6807,"[BUSINESS, MANAGEMENT]",
https://openalex.org/S4210172902,JOURNAL OF INSTITUTIONAL AND THEORETICAL ECONOMICS-ZEITSCHRIFT FUR DIE GESAMTE STAATSWISSENSCHAFT,JOURNAL OF INSTITUTIONAL AND THEORETICAL ECONOMICS-ZEITSCHRIFT FUR DIE GESAMTE STAATSWISSENSCHAFT,Journal of Institutional and Theoretical Economics JITE,0932-4569,[ECONOMICS],
https://openalex.org/S111496547,SCOTTISH JOURNAL OF POLITICAL ECONOMY,SCOTTISH JOURNAL OF POLITICAL ECONOMY,Scottish Journal of Political Economy,0036-9292,[ECONOMICS],
https://openalex.org/S76633192,JOURNAL OF BUSINESS ETHICS,JOURNAL OF BUSINESS ETHICS,Journal of Business Ethics,0167-4544,[BUSINESS],
https://openalex.org/S2876017,JOURNAL OF BANKING & FINANCE,JOURNAL OF BANKING & FINANCE,Journal of Banking & Finance,0378-4266,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S101209419,JOURNAL OF DEVELOPMENT ECONOMICS,JOURNAL OF DEVELOPMENT ECONOMICS,Journal of Development Economics,0304-3878,[ECONOMICS],
https://openalex.org/S82743730,Journal of International Financial Markets Institutions & Money,JOURNAL OF INTERNATIONAL FINANCIAL MARKETS INSTITUTIONS & MONEY,Journal of International Financial Markets Institutions and Money,1042-4431,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S19645890,CHINA ECONOMIC REVIEW,CHINA ECONOMIC REVIEW,China Economic Review,1043-951X,[ECONOMICS],
https://openalex.org/S65353606,International Journal of Retail & Distribution Management,INTERNATIONAL JOURNAL OF RETAIL & DISTRIBUTION MANAGEMENT,International Journal of Retail & Distribution Management,0959-0552,"[BUSINESS, MANAGEMENT]",
https://openalex.org/S29049940,Pacific-Basin Finance Journal,PACIFIC-BASIN FINANCE JOURNAL,Pacific-Basin Finance Journal,0927-538X,"['BUSINESS, FINANCE']",
https://openalex.org/S146268463,Journal of Institutional Economics,JOURNAL OF INSTITUTIONAL ECONOMICS,Journal of Institutional Economics,1744-1374,[ECONOMICS],
https://openalex.org/S48661868,China & World Economy,CHINA & WORLD ECONOMY,China & World Economy,1671-2234,[ECONOMICS],
https://openalex.org/S4210170931,Annual Review of Financial Economics,ANNUAL REVIEW OF FINANCIAL ECONOMICS,Annual Review of Financial Economics,1941-1367,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S92422469,Journal of Multinational Financial Management,JOURNAL OF MULTINATIONAL FINANCIAL MANAGEMENT,Journal of Multinational Financial Management,1042-444X,"['BUSINESS, FINANCE']",
https://openalex.org/S199690760,Innovation-Organization & Management,INNOVATION-ORGANIZATION & MANAGEMENT,Innovation,1447-9338,[MANAGEMENT],
https://openalex.org/S52333995,Journal of Economic Methodology,JOURNAL OF ECONOMIC METHODOLOGY,Journal of Economic Methodology,1350-178X,[ECONOMICS],
https://openalex.org/S40814766,Journal of Marketing for Higher Education,JOURNAL OF MARKETING FOR HIGHER EDUCATION,Journal of Marketing for HIGHER EDUCATION,0884-1241,[BUSINESS],
https://openalex.org/S128035191,DEVELOPING ECONOMIES,DEVELOPING ECONOMIES,The Developing Economies,0012-1533,"[DEVELOPMENT STUDIES, ECONOMICS]",
https://openalex.org/S95314075,Leadership,LEADERSHIP,Leadership,1742-7150,[MANAGEMENT],
https://openalex.org/S2764583656,Journal of Social Marketing,JOURNAL OF SOCIAL MARKETING,Journal of Social Marketing,2042-6763,[BUSINESS],
https://openalex.org/S2738281210,RBGN-Revista Brasileira de Gestao de Negocios,RBGN-REVISTA BRASILEIRA DE GESTAO DE NEGOCIOS,Review of Business Management,1806-4892,"[BUSINESS, MANAGEMENT]",
https://openalex.org/S26772273,Climate Change Economics,CLIMATE CHANGE ECONOMICS,Climate Change Economics,2010-0078,"[ECONOMICS, ENVIRONMENTAL STUDIES]",
https://openalex.org/S196919950,Family Business Review,FAMILY BUSINESS REVIEW,Family Business Review,0894-4865,[BUSINESS],
https://openalex.org/S116184629,NATIONAL TAX JOURNAL,NATIONAL TAX JOURNAL,National Tax Journal,0028-0283,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S44376543,Business & Society,BUSINESS & SOCIETY,Business & Society,0007-6503,[BUSINESS],
https://openalex.org/S134094273,HUMAN RESOURCE MANAGEMENT,HUMAN RESOURCE MANAGEMENT,Human Resource Management,0090-4848,[MANAGEMENT],
https://openalex.org/S41416626,HARVARD BUSINESS REVIEW,HARVARD BUSINESS REVIEW,Harvard business review,0017-8012,"[BUSINESS, MANAGEMENT]",
https://openalex.org/S42893225,American Economic Journal-Applied Economics,AMERICAN ECONOMIC JOURNAL-APPLIED ECONOMICS,American Economic Journal Applied Economics,1945-7782,[ECONOMICS],
https://openalex.org/S130179515,ECONOMIC RECORD,ECONOMIC RECORD,Economic Record,0013-0249,[ECONOMICS],
https://openalex.org/S107183665,Journal of Service Management,JOURNAL OF SERVICE MANAGEMENT,Journal of service management,1757-5818,[MANAGEMENT],
https://openalex.org/S187200255,Competition & Change,COMPETITION & CHANGE,Competition & Change,1024-5294,"[BUSINESS, ECONOMICS, GEOGRAPHY]",
https://openalex.org/S197112600,Emerging Markets Review,EMERGING MARKETS REVIEW,Emerging Markets Review,1566-0141,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S35363033,Information and Organization,INFORMATION AND ORGANIZATION,Information and Organization,1471-7727,[MANAGEMENT],
https://openalex.org/S49389958,ECONOMETRIC THEORY,ECONOMETRIC THEORY,Econometric Theory,0266-4666,[ECONOMICS],
https://openalex.org/S40285785,Journal of Applied Economics,JOURNAL OF APPLIED ECONOMICS,Journal of Applied Economics,1514-0326,[ECONOMICS],
https://openalex.org/S168697966,Management & Organizational History,MANAGEMENT & ORGANIZATIONAL HISTORY,Management & Organizational History,1744-9359,[MANAGEMENT],
https://openalex.org/S77308338,CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,CORPORATE GOVERNANCE-AN INTERNATIONAL REVIEW,Corporate Governance An International Review,0964-8410,"[BUSINESS, 'BUSINESS, FINANCE', MANAGEMENT]",
https://openalex.org/S21260181,IMF Economic Review,IMF ECONOMIC REVIEW,IMF Economic Review,2041-4161,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S96919139,American Economic Journal-Microeconomics,AMERICAN ECONOMIC JOURNAL-MICROECONOMICS,American Economic Journal Microeconomics,1945-7669,[ECONOMICS],
https://openalex.org/S151705444,JOURNAL OF MANAGEMENT STUDIES,JOURNAL OF MANAGEMENT STUDIES,Journal of Management Studies,0022-2380,"[BUSINESS, MANAGEMENT]",
https://openalex.org/S153849593,Baltic Journal of Management,BALTIC JOURNAL OF MANAGEMENT,Baltic Journal of Management,1746-5265,[MANAGEMENT],
https://openalex.org/S2058785,JOURNAL OF MONEY CREDIT AND BANKING,JOURNAL OF MONEY CREDIT AND BANKING,Journal of money credit and banking,0022-2879,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S113237667,BUSINESS HORIZONS,BUSINESS HORIZONS,Business Horizons,0007-6813,[BUSINESS],
https://openalex.org/S16530434,European Journal of Health Economics,EUROPEAN JOURNAL OF HEALTH ECONOMICS,The European Journal of Health Economics,1618-7598,"[ECONOMICS, HEALTH POLICY & SERVICES]",
https://openalex.org/S197145128,JOURNAL OF ORGANIZATIONAL CHANGE MANAGEMENT,JOURNAL OF ORGANIZATIONAL CHANGE MANAGEMENT,Journal of Organizational Change Management,0953-4814,[MANAGEMENT],
https://openalex.org/S66201313,JOURNAL OF BUSINESS VENTURING,JOURNAL OF BUSINESS VENTURING,Journal of Business Venturing,0883-9026,[BUSINESS],
https://openalex.org/S85739584,JOURNAL OF APPLIED ECONOMETRICS,JOURNAL OF APPLIED ECONOMETRICS,Journal of Applied Econometrics,0883-7252,[ECONOMICS],
https://openalex.org/S104354167,ACTA OECONOMICA,ACTA OECONOMICA,Acta Oeconomica,0001-6373,[ECONOMICS],
https://openalex.org/S180061323,REVIEW OF ECONOMICS AND STATISTICS,REVIEW OF ECONOMICS AND STATISTICS,The Review of Economics and Statistics,0034-6535,[ECONOMICS],
https://openalex.org/S2875300,REVIEW OF INTERNATIONAL POLITICAL ECONOMY,REVIEW OF INTERNATIONAL POLITICAL ECONOMY,Review of International Political Economy,0969-2290,[ECONOMICS],
https://openalex.org/S145200904,HEALTH ECONOMICS,HEALTH ECONOMICS,Health Economics,1057-9230,"[ECONOMICS, HEALTH CARE SCIENCES & SERVICES, HEALTH POLICY & SERVICES]",
https://openalex.org/S141184754,ECONOMIC MODELLING,ECONOMIC MODELLING,Economic Modelling,0264-9993,[ECONOMICS],
https://openalex.org/S170810187,International Journal of Bank Marketing,INTERNATIONAL JOURNAL OF BANK MARKETING,International Journal of Bank Marketing,0265-2323,[BUSINESS],
https://openalex.org/S2735890421,WORLD BANK ECONOMIC REVIEW,WORLD BANK ECONOMIC REVIEW,The World Bank Economic Review,0258-6770,"['BUSINESS, FINANCE', DEVELOPMENT STUDIES, ECONOMICS]",
https://openalex.org/S83262020,Journal of International Financial Management & Accounting,JOURNAL OF INTERNATIONAL FINANCIAL MANAGEMENT & ACCOUNTING,Journal of International Financial Management and Accounting,0954-1314,"['BUSINESS, FINANCE']",
https://openalex.org/S165973286,Journal of Computational Finance,JOURNAL OF COMPUTATIONAL FINANCE,The Journal of Computational Finance,1460-1559,"['BUSINESS, FINANCE']",
https://openalex.org/S105799767,European Journal of the History of Economic Thought,EUROPEAN JOURNAL OF THE HISTORY OF ECONOMIC THOUGHT,European Journal of the History of Economic Thought,0967-2567,[ECONOMICS],
https://openalex.org/S114140714,Management Accounting Research,MANAGEMENT ACCOUNTING RESEARCH,Management Accounting Research,1044-5005,"['BUSINESS, FINANCE', MANAGEMENT]",
https://openalex.org/S116483603,JOURNAL OF RISK AND INSURANCE,JOURNAL OF RISK AND INSURANCE,Journal of Risk & Insurance,0022-4367,"['BUSINESS, FINANCE', ECONOMICS]",
https://openalex.org/S36209479,Industry and Innovation,INDUSTRY AND INNOVATION,Industry and Innovation,1366-2716,"[ECONOMICS, MANAGEMENT]",
https://openalex.org/S942037226,BUSINESS HISTORY,BUSINESS HISTORY,Business History,0007-6791,[BUSINESS],
https://openalex.org/S95464858,ECONOMETRICA,ECONOMETRICA,Econometrica,0012-9682,[ECONOMICS],
https://openalex.org/S42192170,INTERNATIONAL TAX AND PUBLIC FINANCE,INTERNATIONAL TAX AND PUBLIC FINANCE,International Tax and Public Finance,0927-5940,[ECONOMICS],
https://openalex.org/S128223704,ECONOMICS AND PHILOSOPHY,ECONOMICS AND PHILOSOPHY,Economics and Philosophy,0266-2671,,[]
https://openalex.org/S48312676,MIS QUARTERLY EXECUTIVE,MIS QUARTERLY EXECUTIVE,MIS Quarterly Executive,1540-1960,,[]
https://openalex.org/S120253869,REVIEW OF ECONOMICS OF THE HOUSEHOLD,REVIEW OF ECONOMICS OF THE HOUSEHOLD,Review of Economics of the Household,1569-5239,,[]
https://openalex.org/S79007945,BUSINESS ETHICS-A EUROPEAN REVIEW,BUSINESS ETHICS-A EUROPEAN REVIEW,Business Ethics A European Review,0962-8770,,[]
https://openalex.org/S50758683,REVISTA DE HISTORIA ECONOMICA,REVISTA DE HISTORIA ECONOMICA,Revista de Historia Econ�mica / Journal of Iberian and Latin American Economic History,0212-6109,,[]
https://openalex.org/S60370010,JOURNAL OF THE KNOWLEDGE ECONOMY,JOURNAL OF THE KNOWLEDGE ECONOMY,Journal of the Knowledge Economy,1868-7865,,[]
https://openalex.org/S1014724869,ECONOMIC RESEARCH-EKONOMSKA ISTRAZIVANJA,ECONOMIC RESEARCH-EKONOMSKA ISTRAZIVANJA,Economic Research-Ekonomska Istra?ivanja,1331-677X,,[]
https://openalex.org/S4363607656,INTERNATIONAL JOURNAL OF ARTS MANAGEMENT,INTERNATIONAL JOURNAL OF ARTS MANAGEMENT,International Journal of Arts Management,1480-8986,,[]
https://openalex.org/S1041061247,FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE,FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE,Finance A Uver-czech Journal of Economics and Finance,0015-1920,,[]
https://openalex.org/S22315241,FINANZARCHIV,FINANZARCHIV,FinanzArchiv Public Finance Analysis,0015-2218,,[]
https://openalex.org/S940947811,SPANISH JOURNAL OF FINANCE AND ACCOUNTING-REVISTA ESPANOLA DE FINANCIACION Y CONTABILIDA,SPANISH JOURNAL OF FINANCE AND ACCOUNTING-REVISTA ESPANOLA DE FINANCIACION Y CONTABILIDA,Revista Espanola De Financiacion Y Contabilidad-spanish Journal of Finance and Accounting,0210-2412,,[]
https://openalex.org/S2737251658,LATIN AMERICAN ECONOMIC REVIEW,LATIN AMERICAN ECONOMIC REVIEW,Latin American Economic Review,2196-436X,,[]
https://openalex.org/S153975964,INTERNATIONAL JOURNAL OF TRANSPORT ECONOMICS,INTERNATIONAL JOURNAL OF TRANSPORT ECONOMICS,Rivista Internazionale di Economia dei Trasporti,0303-5247,,[]
https://openalex.org/S4210202650,ACADEMY OF MANAGEMENT DISCOVERIES,ACADEMY OF MANAGEMENT DISCOVERIES,Academy of Management Discoveries,2168-1007,,[]
https://openalex.org/S196034224,MIT SLOAN MANAGEMENT REVIEW,MIT SLOAN MANAGEMENT REVIEW,MIT Sloan management review,1532-8937,,[]
https://openalex.org/S4210193058,WORK AGING AND RETIREMENT,WORK AGING AND RETIREMENT,Work Aging and Retirement,2054-4650,,[]
https://openalex.org/S3034727917,FINANCIAL INNOVATION,FINANCIAL INNOVATION,Financial Innovation,2199-4730,,[]
https://openalex.org/S3593595,AUSTRALIAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,AUSTRALIAN JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,Australian Journal of Agricultural and Resource Economics,1364-985X,,[]
https://openalex.org/S4210191200,APPLIED ECONOMIC ANALYSIS,APPLIED ECONOMIC ANALYSIS,Applied Economic Analysis,2632-7627,,[]
https://openalex.org/S185325801,JOURNAL OF KOREA TRADE,JOURNAL OF KOREA TRADE,Journal of Korea Trade,1229-828X,,[]
