,index,selector,inCites,id,ror,display_name,country_code,works_count,cited_by_count,substring,score,matching_type,chosen,organization_established,organization_id,organization_types
373,0,1,Southeast University - China,https://openalex.org/I4210105806,https://ror.org/01k3hq685,Zhongda Hospital Southeast University,CN,11978,650561,Southeast University China,0.76,COMMON TERMS,False,1935.0,https://ror.org/01k3hq685,['healthcare']
374,0,3,Southern Illinois University,https://openalex.org/I102502594,https://ror.org/012wxa772,Northern Illinois University,US,32396,2409212,Southern Illinois University,0.93,COMMON TERMS,True,1895.0,https://ror.org/012wxa772,['education' 'funder']
375,1,3,Southern Illinois University,https://openalex.org/I2801502357,https://ror.org/05vz28418,Southern Illinois University System,US,522,18475,Southern Illinois University,0.89,PHRASE,False,1869.0,https://ror.org/05vz28418,['education' 'funder']
376,2,3,Southern Illinois University,https://openalex.org/I27639287,https://ror.org/04edns687,Northeastern Illinois University,US,3309,76554,Southern Illinois University,0.87,COMMON TERMS,False,1867.0,https://ror.org/04edns687,['education']
377,0,1,Southern Methodist University,https://openalex.org/I178169726,https://ror.org/042tdr378,Southern Methodist University,US,28306,2554169,Southern Methodist University,1.0,EXACT,True,1911.0,https://ror.org/042tdr378,['education' 'funder']
378,0,1,Southwest Jiaotong University,https://openalex.org/I4800084,https://ror.org/00hn7w693,Southwest Jiaotong University,CN,72965,3345377,Southwest Jiaotong University,1.0,EXACT,True,1896.0,https://ror.org/00hn7w693,['education' 'funder']
379,0,3,Southwestern University of Finance & Economics - China,https://openalex.org/I204831749,https://ror.org/04ewct822,Southwestern University of Finance and Economics,CN,14365,401630,Southwestern University of Finance & Economics China,0.94,COMMON TERMS,True,1925.0,https://ror.org/04ewct822,['education' 'funder']
380,1,3,Southwestern University of Finance & Economics - China,https://openalex.org/I137867983,https://ror.org/008e3hf02,Central University of Finance and Economics,CN,12193,217876,Southwestern University of Finance & Economics China,0.8,COMMON TERMS,False,1949.0,https://ror.org/008e3hf02,['education' 'funder']
381,2,3,Southwestern University of Finance & Economics - China,https://openalex.org/I130480701,https://ror.org/05db1pj03,Dongbei University of Finance and Economics,CN,6812,179807,Southwestern University of Finance & Economics China,0.76,COMMON TERMS,False,1952.0,https://ror.org/05db1pj03,['education']
382,0,1,Stanford University,https://openalex.org/I97018004,https://ror.org/00f54p054,Stanford University,US,485716,77540654,Stanford University,1.0,EXACT,True,1891.0,https://ror.org/00f54p054,['education' 'funder']
383,0,1,Stellenbosch University,https://openalex.org/I26092322,https://ror.org/05bk57929,Stellenbosch University,ZA,80002,3681099,Stellenbosch University,1.0,EXACT,True,1866.0,https://ror.org/05bk57929,['education' 'funder']
384,0,1,Stockholm School of Economics,https://openalex.org/I180242103,https://ror.org/01s5jzh92,Stockholm School of Economics,SE,8160,505303,Stockholm School of Economics,1.0,EXACT,True,1909.0,https://ror.org/01s5jzh92,['education']
385,0,1,Stockholm University,https://openalex.org/I161593684,https://ror.org/05f0yaq80,Stockholm University,SE,122564,11628377,Stockholm University,1.0,EXACT,True,1878.0,https://ror.org/05f0yaq80,['education' 'funder']
386,0,3,Sungkyunkwan University (SKKU),https://openalex.org/I848706,https://ror.org/04q78tk20,Sungkyunkwan University,KR,118417,10213279,Sungkyunkwan University SKKU,0.9,COMMON TERMS,True,1398.0,https://ror.org/04q78tk20,['education' 'funder']
387,1,3,Sungkyunkwan University (SKKU),https://openalex.org/I3130838600,https://ror.org/01sbmsw53,Saku University,JP,75,731,Sungkyunkwan University SKKU,0.65,FUZZY,False,2008.0,https://ror.org/01sbmsw53,['education']
388,2,3,Sungkyunkwan University (SKKU),https://openalex.org/I55188197,https://ror.org/04x0k0m51,Seokyeong University,KR,1204,16224,Sungkyunkwan University SKKU,0.62,FUZZY,False,1947.0,https://ror.org/04x0k0m51,['education' 'funder']
389,0,1,Swansea University,https://openalex.org/I39586589,https://ror.org/053fq8t95,Swansea University,GB,57339,3065450,Swansea University,1.0,EXACT,True,1920.0,https://ror.org/053fq8t95,['education' 'funder']
390,0,1,Swinburne University of Technology,https://openalex.org/I57093077,https://ror.org/031rekg67,Swinburne University of Technology,AU,64896,2641329,Swinburne University of Technology,1.0,EXACT,True,1908.0,https://ror.org/031rekg67,['education' 'funder']
391,0,3,Swiss Finance Institute (SFI),https://openalex.org/I54157616,https://ror.org/02cgn2a44,Swiss Finance Institute,CH,6829,228034,Swiss Finance Institute SFI,0.92,COMMON TERMS,True,2006.0,https://ror.org/02cgn2a44,['education' 'funder']
392,1,3,Swiss Finance Institute (SFI),https://openalex.org/I4210111212,https://ror.org/0229a6d71,Institute of Public Finance,HR,734,4046,Swiss Finance Institute SFI,0.78,FUZZY,False,1970.0,https://ror.org/0229a6d71,['facility']
393,2,3,Swiss Finance Institute (SFI),https://openalex.org/I12708293,https://ror.org/002n09z45,SIB Swiss Institute of Bioinformatics,CH,13961,4295209,Swiss Finance Institute SFI,0.73,COMMON TERMS,False,1998.0,https://ror.org/002n09z45,['funder' 'nonprofit']
394,0,1,Syracuse University,https://openalex.org/I70983195,https://ror.org/025r5qe02,Syracuse University,US,68623,5821172,Syracuse University,1.0,EXACT,True,1870.0,https://ror.org/025r5qe02,['education' 'funder']
395,0,1,Tallinn University of Technology,https://openalex.org/I111112146,https://ror.org/0443cwa12,Tallinn University of Technology,EE,21290,779798,Tallinn University of Technology,1.0,EXACT,True,1918.0,https://ror.org/0443cwa12,['education' 'funder']
396,0,1,Tamkang University,https://openalex.org/I107470533,https://ror.org/04tft4718,Tamkang University,TW,14687,528523,Tamkang University,1.0,EXACT,True,1950.0,https://ror.org/04tft4718,['education' 'funder']
397,0,1,Tampere University,https://openalex.org/I166825849,https://ror.org/033003e23,Tampere University,FI,53138,2839086,Tampere University,1.0,EXACT,True,2019.0,https://ror.org/033003e23,['education' 'funder']
398,0,1,Technical University of Berlin,https://openalex.org/I4577782,https://ror.org/03v4gjf40,Technische Universität Berlin,DE,104891,5111278,Technical University of Berlin,1.0,EXACT,True,1946.0,https://ror.org/03v4gjf40,['education' 'funder']
399,0,1,Technical University of Munich,https://openalex.org/I62916508,https://ror.org/02kkvpp62,Technical University of Munich,DE,209256,17119924,Technical University of Munich,1.0,EXACT,True,1868.0,https://ror.org/02kkvpp62,['education' 'funder']
400,0,1,Technische Universitat Dresden,https://openalex.org/I78650965,https://ror.org/042aqky30,TU Dresden,DE,127356,9210981,Technische Universitat Dresden,1.0,EXACT,True,1828.0,https://ror.org/042aqky30,['education' 'funder']
401,0,1,Tecnologico de Monterrey,https://openalex.org/I98461037,https://ror.org/03ayjn504,Tecnológico de Monterrey,MX,34535,1031661,Tecnologico de Monterrey,1.0,EXACT,True,1943.0,https://ror.org/03ayjn504,['education' 'funder']
402,0,1,Tel Aviv University,https://openalex.org/I16391192,https://ror.org/04mhzgx49,Tel Aviv University,IL,195149,16092966,Tel Aviv University,1.0,EXACT,True,1956.0,https://ror.org/04mhzgx49,['education' 'funder']
403,0,1,Temple University,https://openalex.org/I84392919,https://ror.org/00kx1jb78,Temple University,US,92252,5955155,Temple University,1.0,EXACT,True,1884.0,https://ror.org/00kx1jb78,['education' 'funder']
404,0,1,Texas A&M University College Station,https://openalex.org/I91045830,https://ror.org/01f5ytq51,Texas A&M University,US,221768,16871189,Texas A&M University College Station,1.0,COMMON TERMS,True,1876.0,https://ror.org/01f5ytq51,['education' 'funder']
405,0,1,Texas Christian University,https://openalex.org/I128956969,https://ror.org/054b0b564,Texas Christian University,US,14147,592813,Texas Christian University,1.0,EXACT,True,1873.0,https://ror.org/054b0b564,['education' 'funder']
406,0,3,Texas State University San Marcos,https://openalex.org/I189060766,https://ror.org/03fvnza37,"St. Mary's University, Texas",US,1741,45772,Texas State University San Marcos,0.85,FUZZY,False,1852.0,https://ror.org/03fvnza37,['education']
407,1,3,Texas State University San Marcos,https://openalex.org/I13511017,https://ror.org/05h9q1g27,Texas State University,US,22360,722643,Texas State University San Marcos,0.8,FUZZY,False,1899.0,https://ror.org/05h9q1g27,['education' 'funder']
408,2,3,Texas State University San Marcos,https://openalex.org/I226560621,https://ror.org/01j8e0j24,"California State University, San Marcos",US,4321,221666,Texas State University San Marcos,0.76,COMMON TERMS,False,1989.0,https://ror.org/01j8e0j24,['education' 'funder']
409,0,1,Texas Tech University,https://openalex.org/I12315562,https://ror.org/0405mnx93,Texas Tech University,US,88182,5481754,Texas Tech University,1.0,EXACT,True,1923.0,https://ror.org/0405mnx93,['education' 'funder']
410,0,1,"The Chinese University of Hong Kong, Shenzhen",https://openalex.org/I177725633,https://ror.org/00t33hh48,Chinese University of Hong Kong,CN,167618,15495224,The Chinese University of Hong Kong,1.0,PHRASE,False,1963.0,https://ror.org/00t33hh48,['education' 'funder']
411,0,1,The World Bank,https://openalex.org/I1334329717,https://ror.org/00ae7jd04,World Bank,US,16754,1273188,The World Bank,1.0,PHRASE,False,1944.0,https://ror.org/00ae7jd04,['funder' 'other']
412,0,1,Tianjin University,https://openalex.org/I162868743,https://ror.org/012tb2g32,Tianjin University,CN,154157,11214018,Tianjin University,1.0,EXACT,True,1895.0,https://ror.org/012tb2g32,['education' 'funder']
413,0,1,Tilburg University,https://openalex.org/I193700539,https://ror.org/04b8v1s79,Tilburg University,NL,45686,1931940,Tilburg University,1.0,EXACT,True,1927.0,https://ror.org/04b8v1s79,['education' 'funder']
414,0,1,Tinbergen Institute,https://openalex.org/I198488067,https://ror.org/054xxtt73,Tinbergen Institute,NL,7895,225836,Tinbergen Institute,1.0,EXACT,True,1987.0,https://ror.org/054xxtt73,['education' 'funder']
415,0,1,Ton Duc Thang University,https://openalex.org/I141445968,https://ror.org/01drq0835,Ton Duc Thang University,VN,15883,560423,Ton Duc Thang University,1.0,EXACT,True,1997.0,https://ror.org/01drq0835,['education' 'funder']
416,0,1,Tongji University,https://openalex.org/I116953780,https://ror.org/03rc6as71,Tongji University,CN,170126,9394627,Tongji University,1.0,EXACT,True,1907.0,https://ror.org/03rc6as71,['education' 'funder']
417,0,1,Toronto Metropolitan University,https://openalex.org/I530967,https://ror.org/05g13zd79,Toronto Metropolitan University,CA,49350,1308732,Toronto Metropolitan University,1.0,EXACT,True,1948.0,https://ror.org/05g13zd79,['education' 'funder']
418,0,1,Trinity College Dublin,https://openalex.org/I205274468,https://ror.org/02tyrky19,Trinity College Dublin,IE,89123,7278799,Trinity College Dublin,1.0,EXACT,True,1592.0,https://ror.org/02tyrky19,['education' 'funder']
419,0,1,Tsinghua University,https://openalex.org/I99065089,https://ror.org/03cve4549,Tsinghua University,CN,346107,30381779,Tsinghua University,1.0,EXACT,True,1911.0,https://ror.org/03cve4549,['education' 'funder']
420,0,1,Tulane University,https://openalex.org/I114832834,https://ror.org/04vmvtb21,Tulane University,US,76081,6649222,Tulane University,1.0,EXACT,True,1834.0,https://ror.org/04vmvtb21,['education' 'funder']
421,0,1,Universidad Carlos III de Madrid,https://openalex.org/I50357001,https://ror.org/03ths8210,Universidad Carlos III de Madrid,ES,43224,1259671,Universidad Carlos III de Madrid,1.0,EXACT,True,1989.0,https://ror.org/03ths8210,['education' 'funder']
422,0,1,Universidad Pablo de Olavide,https://openalex.org/I95013407,https://ror.org/02z749649,Universidad Pablo de Olavide,ES,18565,688616,Universidad Pablo de Olavide,1.0,EXACT,True,1997.0,https://ror.org/02z749649,['education']
423,0,1,Universidad Publica de Navarra,https://openalex.org/I175051016,https://ror.org/02z0cah89,Universidad Publica de Navarra,ES,17370,909161,Universidad Publica de Navarra,1.0,EXACT,True,1987.0,https://ror.org/02z0cah89,['education' 'funder']
424,0,1,Universidad Rey Juan Carlos,https://openalex.org/I182083151,https://ror.org/01v5cv687,Universidad Rey Juan Carlos,ES,33218,1238798,Universidad Rey Juan Carlos,1.0,EXACT,True,1996.0,https://ror.org/01v5cv687,['education' 'funder']
425,0,1,Universidad de Castilla-La Mancha,https://openalex.org/I79189158,https://ror.org/05r78ng12,University of Castilla-La Mancha,ES,41086,2006365,Universidad de Castilla-La Mancha,1.0,EXACT,True,1982.0,https://ror.org/05r78ng12,['education' 'funder']
426,0,1,Universidad de Chile,https://openalex.org/I69737025,https://ror.org/047gc3g35,University of Chile,CL,105542,4315456,Universidad de Chile,1.0,EXACT,True,1842.0,https://ror.org/047gc3g35,['education' 'funder']
427,0,1,Universidad de Malaga,https://openalex.org/I82767444,https://ror.org/036b2ww28,Universidad de Málaga,ES,51969,2241242,Universidad de Malaga,1.0,EXACT,True,1972.0,https://ror.org/036b2ww28,['education' 'funder']
428,0,3,Universidad de los Andes (Colombia),https://openalex.org/I162096671,https://ror.org/02mhbdp94,Universidad de Los Andes,CO,23250,1604639,Universidad de los Andes Colombia,0.84,COMMON TERMS,False,1948.0,https://ror.org/02mhbdp94,['education' 'funder']
429,1,3,Universidad de los Andes (Colombia),https://openalex.org/I90425591,https://ror.org/04mtaqb21,Universidad Libre de Colombia,CO,6751,29359,Universidad de los Andes Colombia,0.81,COMMON TERMS,False,1923.0,https://ror.org/04mtaqb21,['education']
430,2,3,Universidad de los Andes (Colombia),https://openalex.org/I82515739,https://ror.org/01scwqh06,Catholic University of Colombia,CO,2625,12841,Universidad de los Andes Colombia,0.77,COMMON TERMS,False,1970.0,https://ror.org/01scwqh06,['education']
431,0,1,Universidade Catolica Portuguesa,https://openalex.org/I25169866,https://ror.org/03b9snr86,Universidade Católica Portuguesa,PT,14082,543203,Universidade Catolica Portuguesa,1.0,EXACT,True,1967.0,https://ror.org/03b9snr86,['education']
432,0,1,Universidade Federal do Rio Grande do Sul,https://openalex.org/I130442723,https://ror.org/041yk2d64,Universidade Federal do Rio Grande do Sul,BR,155381,6206217,Universidade Federal do Rio Grande do Sul,1.0,EXACT,True,1895.0,https://ror.org/041yk2d64,['education' 'funder']
433,0,1,Universidade Nova de Lisboa,https://openalex.org/I83558840,https://ror.org/02xankh89,Universidade Nova de Lisboa,PT,59589,3148326,Universidade Nova de Lisboa,1.0,EXACT,True,1973.0,https://ror.org/02xankh89,['education' 'funder']
434,0,1,Universidade da Beira Interior,https://openalex.org/I161321875,https://ror.org/03nf36p02,University of Beira Interior,PT,17371,759391,Universidade da Beira Interior,1.0,EXACT,True,1979.0,https://ror.org/03nf36p02,['education' 'funder']
435,0,1,Universidade de Coimbra,https://openalex.org/I76903346,https://ror.org/04z8k9a98,University of Coimbra,PT,87644,4550646,Universidade de Coimbra,1.0,EXACT,True,1290.0,https://ror.org/04z8k9a98,['education' 'funder']
436,0,1,Universidade de Lisboa,https://openalex.org/I141596103,https://ror.org/01c27hj86,University of Lisbon,PT,138680,7288345,Universidade de Lisboa,1.0,EXACT,True,1911.0,https://ror.org/01c27hj86,['education' 'funder']
437,0,1,Universidade de Santiago de Compostela,https://openalex.org/I200284239,https://ror.org/030eybx10,Universidade de Santiago de Compostela,ES,71336,5140590,Universidade de Santiago de Compostela,1.0,EXACT,True,1495.0,https://ror.org/030eybx10,['education' 'funder']
438,0,1,Universidade de Sao Paulo,https://openalex.org/I17974374,https://ror.org/036rp1748,Universidade de São Paulo,BR,432120,20945542,Universidade de Sao Paulo,1.0,EXACT,True,1934.0,https://ror.org/036rp1748,['education' 'funder']
439,0,1,Universidade de Vigo,https://openalex.org/I6289922,https://ror.org/05rdf8595,Universidade de Vigo,ES,44593,2465316,Universidade de Vigo,1.0,EXACT,True,1990.0,https://ror.org/05rdf8595,['education' 'funder']
440,0,1,Universidade do Minho,https://openalex.org/I99682543,https://ror.org/037wpkx04,University of Minho,PT,64906,3610062,Universidade do Minho,1.0,EXACT,True,1973.0,https://ror.org/037wpkx04,['education' 'funder']
441,0,1,Universidade do Porto,https://openalex.org/I182534213,https://ror.org/043pwc612,Universidade do Porto,PT,137271,7485683,Universidade do Porto,1.0,EXACT,True,1911.0,https://ror.org/043pwc612,['education' 'funder']
442,0,1,Universita Ca Foscari Venezia,https://openalex.org/I149461666,https://ror.org/04yzxz566,Ca' Foscari University of Venice,IT,28611,709948,Universita Ca Foscari Venezia,1.0,EXACT,True,1868.0,https://ror.org/04yzxz566,['education' 'funder']
443,0,1,Universita degli Studi di Bari Aldo Moro,https://openalex.org/I5561750,https://ror.org/027ynra39,University of Bari Aldo Moro,IT,74947,5949526,Universita degli Studi di Bari Aldo Moro,1.0,EXACT,True,1925.0,https://ror.org/027ynra39,['education' 'funder']
444,0,1,Universitat Jaume I,https://openalex.org/I10902133,https://ror.org/02ws1xc11,Universitat Jaume I,ES,27654,1483825,Universitat Jaume I,1.0,EXACT,True,1991.0,https://ror.org/02ws1xc11,['education' 'funder']
445,0,1,Universitat Politecnica de Valencia,https://openalex.org/I60053951,https://ror.org/01460j859,Universitat Politècnica de València,ES,72043,4099495,Universitat Politecnica de Valencia,1.0,EXACT,True,1971.0,https://ror.org/01460j859,['education' 'funder']
446,0,1,Universitat Ramon Llull,https://openalex.org/I5593406,https://ror.org/04p9k2z50,Universitat Ramon Llull,ES,11420,446193,Universitat Ramon Llull,1.0,EXACT,True,1990.0,https://ror.org/04p9k2z50,['education' 'funder']
447,0,1,Universitat d'Alacant,https://openalex.org/I130194489,https://ror.org/05t8bcz72,University of Alicante,ES,45392,1981812,Universitat d'Alacant,1.0,EXACT,True,1979.0,https://ror.org/05t8bcz72,['education' 'funder']
448,0,3,Universite Catholique Louvain,https://openalex.org/I95674353,https://ror.org/02495e989,UCLouvain,BE,92809,9283389,Universite Catholique Louvain,0.95,COMMON TERMS,True,1425.0,https://ror.org/02495e989,['education' 'funder']
449,1,3,Universite Catholique Louvain,https://openalex.org/I4210096933,https://ror.org/00wbbfv86,Université Catholique du Graben,CD,412,5935,Universite Catholique Louvain,0.83,COMMON TERMS,False,1989.0,https://ror.org/00wbbfv86,['education']
450,2,3,Universite Catholique Louvain,https://openalex.org/I32956416,https://ror.org/00jzv1t04,Université catholique de l'ouest,FR,2882,28599,Universite Catholique Louvain,0.82,COMMON TERMS,False,1875.0,https://ror.org/00jzv1t04,['education']
451,0,1,Universite Claude Bernard Lyon 1,https://openalex.org/I100532134,https://ror.org/029brtt94,Université Claude Bernard Lyon 1,FR,191399,15559389,Universite Claude Bernard Lyon 1,1.0,EXACT,True,1971.0,https://ror.org/029brtt94,['education' 'funder']
452,0,1,Universite Cote d'Azur,https://openalex.org/I201841394,https://ror.org/019tgvf94,Université Côte d'Azur,FR,46638,4117455,Universite Cote d'Azur,1.0,EXACT,True,2015.0,https://ror.org/019tgvf94,['education' 'funder']
453,0,3,Universite Grenoble Alpes (UGA),https://openalex.org/I899635006,https://ror.org/02rx3b187,Université Grenoble Alpes,FR,143792,9839927,Universite Grenoble Alpes UGA,0.93,COMMON TERMS,True,2016.0,https://ror.org/02rx3b187,['education' 'funder']
454,1,3,Universite Grenoble Alpes (UGA),https://openalex.org/I4210101348,https://ror.org/00n8d6z93,Centre Inria de l'Université Grenoble Alpes,FR,5370,402308,Universite Grenoble Alpes UGA,0.75,COMMON TERMS,False,1967.0,https://ror.org/00n8d6z93,['facility']
455,2,3,Universite Grenoble Alpes (UGA),https://openalex.org/I4210086079,https://ror.org/00gdq8383,Alliance Université-Entreprise de Grenoble,FR,243,5095,Universite Grenoble Alpes UGA,0.68,COMMON TERMS,False,1947.0,https://ror.org/00gdq8383,['education']
456,0,1,Universite Libre de Bruxelles,https://openalex.org/I132053463,https://ror.org/01r9htc13,Université Libre de Bruxelles,BE,92036,8347660,Universite Libre de Bruxelles,1.0,EXACT,True,1834.0,https://ror.org/01r9htc13,['education' 'funder']
457,0,1,Universite PSL,https://openalex.org/I2746051580,https://ror.org/013cjyk83,Université Paris Sciences et Lettres,FR,40407,4227361,Universite PSL,1.0,EXACT,True,2010.0,https://ror.org/013cjyk83,['education' 'funder']
458,0,1,Universite Paris Saclay,https://openalex.org/I277688954,https://ror.org/03xjwb503,Université Paris-Saclay,FR,140518,12770164,Universite Paris Saclay,1.0,EXACT,True,2015.0,https://ror.org/03xjwb503,['education' 'funder']
459,0,3,Universite Toulouse 1 Capitole,,,,,,,Universite Toulouse 1 Capitole,0.97,COMMON TERMS,False,2022.0,https://ror.org/027ankh97,['education']
460,1,3,Universite Toulouse 1 Capitole,,,,,,,Universite Toulouse 1 Capitole,0.81,COMMON TERMS,False,2024.0,https://ror.org/01ahyrz84,['education' 'funder']
461,2,3,Universite Toulouse 1 Capitole,https://openalex.org/I134560555,https://ror.org/02v6kpv12,Université Toulouse III - Paul Sabatier,FR,99374,8155489,Universite Toulouse 1 Capitole,0.79,COMMON TERMS,False,1229.0,https://ror.org/02v6kpv12,['education' 'funder']
462,0,1,Universite de Lille,https://openalex.org/I2279609970,https://ror.org/02kzqn938,Université de Lille,FR,96761,4611836,Universite de Lille,1.0,EXACT,True,2021.0,https://ror.org/02kzqn938,['education' 'funder']
463,0,1,Universite de Lorraine,https://openalex.org/I90183372,https://ror.org/04vfs2w97,Université de Lorraine,FR,139296,3694140,Universite de Lorraine,1.0,EXACT,True,1572.0,https://ror.org/04vfs2w97,['education' 'funder']
464,0,1,Universite de Montpellier,https://openalex.org/I19894307,https://ror.org/051escj72,Université de Montpellier,FR,128269,8489983,Universite de Montpellier,1.0,EXACT,True,1289.0,https://ror.org/051escj72,['education' 'funder']
465,0,1,Universite de Montreal,https://openalex.org/I70931966,https://ror.org/0161xgx34,Université de Montréal,CA,166731,12973686,Universite de Montreal,1.0,EXACT,True,1878.0,https://ror.org/0161xgx34,['education' 'funder']
466,0,1,Universite de Rennes,https://openalex.org/I56067802,https://ror.org/015m7wh34,Université de Rennes,FR,73718,3771852,Universite de Rennes,1.0,EXACT,True,2022.0,https://ror.org/015m7wh34,['education' 'funder']
467,0,1,Universite de Sfax,https://openalex.org/I142899784,https://ror.org/04d4sd432,University of Sfax,TN,38663,1376310,Universite de Sfax,1.0,EXACT,True,1986.0,https://ror.org/04d4sd432,['education' 'funder']
468,0,1,Universite de Strasbourg,https://openalex.org/I68947357,https://ror.org/00pg6eq24,Université de Strasbourg,FR,76523,6533432,Universite de Strasbourg,1.0,EXACT,True,1538.0,https://ror.org/00pg6eq24,['education' 'funder']
469,0,1,Universitetet i Stavanger,https://openalex.org/I92008406,https://ror.org/02qte9q33,University of Stavanger,NO,18862,630194,Universitetet i Stavanger,1.0,EXACT,True,2005.0,https://ror.org/02qte9q33,['education' 'funder']
470,0,1,Universiti Malaya,https://openalex.org/I33849332,https://ror.org/00rzspn62,University of Malaya,MY,101322,5516380,Universiti Malaya,1.0,EXACT,True,1949.0,https://ror.org/00rzspn62,['education' 'funder']
471,0,1,Universiti Putra Malaysia,https://openalex.org/I130343225,https://ror.org/02e91jd64,Universiti Putra Malaysia,MY,78477,4091233,Universiti Putra Malaysia,1.0,EXACT,True,1931.0,https://ror.org/02e91jd64,['education' 'funder']
472,0,1,Universiti Sains Malaysia,https://openalex.org/I139322472,https://ror.org/02rgb2k63,Universiti Sains Malaysia,MY,71318,3392414,Universiti Sains Malaysia,1.0,EXACT,True,1969.0,https://ror.org/02rgb2k63,['education' 'funder']
473,0,1,University College Dublin,,,,,,,University College Dublin,1.0,EXACT,True,,https://ror.org/02yc19841,['funder' 'nonprofit']
474,0,1,University College London,https://openalex.org/I4210091428,https://ror.org/001mm6w73,MRC Clinical Trials Unit at UCL,GB,6515,878444,University College London,1.0,EXACT,True,1948.0,https://ror.org/001mm6w73,['facility']
475,0,3,University Hohenheim,https://openalex.org/I110079840,https://ror.org/00b1c9541,University of Hohenheim,DE,30484,2117953,University Hohenheim,0.93,COMMON TERMS,True,1818.0,https://ror.org/00b1c9541,['education' 'funder']
476,1,3,University Hohenheim,https://openalex.org/I161941770,https://ror.org/00kgrkn83,University of Lucerne,CH,9036,161460,University Hohenheim,0.68,FUZZY,False,2000.0,https://ror.org/00kgrkn83,['education']
477,2,3,University Hohenheim,https://openalex.org/I118564535,https://ror.org/02k7v4d05,University of Bern,CH,143747,13127525,University Hohenheim,0.68,FUZZY,False,1834.0,https://ror.org/02k7v4d05,['education' 'funder']
478,0,1,"University at Albany, SUNY",https://openalex.org/I392282,https://ror.org/012zs8222,"University at Albany, State University of New York",US,49473,3694540,"University at Albany, SUNY",1.0,EXACT,True,1844.0,https://ror.org/012zs8222,['education' 'funder']
479,0,1,University of Aberdeen,https://openalex.org/I195460627,https://ror.org/016476m91,University of Aberdeen,GB,88007,6463887,University of Aberdeen,1.0,EXACT,True,1495.0,https://ror.org/016476m91,['education' 'funder']
480,0,1,University of Adelaide,https://openalex.org/I5681781,https://ror.org/00892tw58,University of Adelaide,AU,139539,28259310,University of Adelaide,1.0,EXACT,True,1874.0,https://ror.org/00892tw58,['education' 'funder']
481,0,1,University of Alabama Tuscaloosa,https://openalex.org/I17301866,https://ror.org/03xrrjk67,University of Alabama,US,67810,4030636,University of Alabama,1.0,HEURISTICS,True,1831.0,https://ror.org/03xrrjk67,['education' 'funder']
482,0,1,University of Alberta,https://openalex.org/I154425047,https://ror.org/0160cpw27,University of Alberta,CA,246041,19090861,University of Alberta,1.0,EXACT,True,1908.0,https://ror.org/0160cpw27,['education' 'funder']
483,0,1,University of Amsterdam,https://openalex.org/I887064364,https://ror.org/04dkp9463,University of Amsterdam,NL,222031,23940280,University of Amsterdam,1.0,EXACT,True,1632.0,https://ror.org/04dkp9463,['education' 'funder']
484,0,1,University of Antwerp,https://openalex.org/I149213910,https://ror.org/008x57b05,University of Antwerp,BE,87648,8541682,University of Antwerp,1.0,EXACT,True,2003.0,https://ror.org/008x57b05,['education' 'funder']
485,0,1,University of Arizona,https://openalex.org/I138006243,https://ror.org/03m2x1q45,University of Arizona,US,238472,20302973,University of Arizona,1.0,EXACT,True,1885.0,https://ror.org/03m2x1q45,['education' 'funder']
486,0,3,University of Arkansas Fayetteville,https://openalex.org/I78715868,https://ror.org/05jbt9m15,University of Arkansas at Fayetteville,US,50820,2575363,University of Arkansas Fayetteville,0.96,COMMON TERMS,True,1871.0,https://ror.org/05jbt9m15,['education' 'funder']
487,1,3,University of Arkansas Fayetteville,https://openalex.org/I2799691083,https://ror.org/05vvhh982,University of Arkansas System,US,2483,87190,University of Arkansas,0.86,HEURISTICS,False,1873.0,https://ror.org/05vvhh982,['education' 'funder']
488,2,3,University of Arkansas Fayetteville,https://openalex.org/I32038505,https://ror.org/029bp0k25,University of Central Arkansas,US,4287,108193,University of Arkansas,0.85,HEURISTICS,False,1907.0,https://ror.org/029bp0k25,['education' 'funder']
489,0,1,University of Auckland,https://openalex.org/I154130895,https://ror.org/03b94tp07,University of Auckland,NZ,131886,9123941,University of Auckland,1.0,EXACT,True,1883.0,https://ror.org/03b94tp07,['education' 'funder']
490,0,1,University of Barcelona,https://openalex.org/I71999127,https://ror.org/021018s57,Universitat de Barcelona,ES,175744,15581098,University of Barcelona,1.0,EXACT,True,1450.0,https://ror.org/021018s57,['education' 'funder']
491,0,3,University of Basque Country,https://openalex.org/I169108374,https://ror.org/000xsnr85,University of the Basque Country,ES,88745,4953317,University of Basque Country,0.93,COMMON TERMS,True,1980.0,https://ror.org/000xsnr85,['education' 'funder']
492,1,3,University of Basque Country,https://openalex.org/I4387154374,https://ror.org/005k57c98,Udako Euskal Unibertsitatea,,18,125,Basque University,0.83,HEURISTICS,False,1973.0,https://ror.org/005k57c98,['education']
493,2,3,University of Basque Country,https://openalex.org/I1850255,https://ror.org/02s6k3f65,University of Basel,CH,101721,9634024,University of Basque Country,0.77,FUZZY,False,1460.0,https://ror.org/02s6k3f65,['education' 'funder']
494,0,1,University of Bath,https://openalex.org/I51601045,https://ror.org/002h8g185,University of Bath,GB,69539,4036251,University of Bath,1.0,EXACT,True,1966.0,https://ror.org/002h8g185,['education' 'funder']
495,0,1,University of Bayreuth,https://openalex.org/I54009628,https://ror.org/0234wmv40,University of Bayreuth,DE,47236,2840479,University of Bayreuth,1.0,EXACT,True,1975.0,https://ror.org/0234wmv40,['education']
